0.056450	-1.872920	-6.226888	-5.596187	-1.405394	-6.236235	-0.886217	-4.390575	0.573578
-0.143640	-2.000517	-1.692392	-1.369320	2.034811	-1.051874	-0.932089	-2.870984	0.376318
-0.790751	-0.207409	-1.611485	-2.063187	-0.227490	-5.700222	-2.768902	-0.505528	0.358422
-2.231521	-0.601025	0.103419	-0.200327	1.248989	-0.433963	0.965856	0.551153	0.997023
-1.392219	2.208894	-1.575117	-1.111157	-4.378378	0.644775	-1.370557	2.066735	1.527354
-0.484594	-4.219984	0.696771	-0.369739	-0.008221	0.971579	-0.978372	1.484070	3.135136
-0.098424	1.363764	-1.095935	-1.243263	-2.106199	2.451039	-1.339430	-2.615636	1.678654
0.175811	-0.014229	-0.009394	-0.071117	-0.131441	-0.296730	-0.090310	-0.233626	0.060854
0.121832	0.090022	0.196488	0.204201	0.369518	-0.443317	-0.131854	3.475775	0.280492
-0.179390	-0.409784	0.014537	-0.573476	-0.830331	0.347452	-0.318811	-0.601291	0.224560
-0.223134	-0.172175	0.619267	0.258224	-0.278395	1.692759	-2.257451	0.020671	0.761351
0.005881	-0.237566	-1.352453	-0.946837	0.673015	0.035717	0.396837	-0.393834	0.330392
-0.166066	0.229564	-0.026351	-0.014068	-0.753891	-0.584862	0.215578	-0.672190	0.169634
-0.090549	0.690465	0.535064	0.722659	-0.063770	1.022534	1.106311	-0.475876	0.395856
0.199722	-0.405933	-2.631352	-2.149225	0.056764	0.234994	-1.451132	1.011776	0.397087
-1.510739	1.185903	2.150229	1.918295	-3.839946	2.233397	0.721895	1.281909	1.478042
-0.568541	0.796901	1.000513	1.116834	1.207878	0.587326	0.587053	2.670987	2.796246
-0.043736	-0.097166	-0.401608	-0.309603	-0.453251	-0.139636	0.093238	-0.783143	0.277190
0.155455	-1.461885	-0.519937	-1.031224	-1.584803	-1.351597	-0.428882	1.536137	0.806917
-0.502668	-0.108117	0.265871	0.310836	0.058410	0.260802	0.208639	-0.078698	0.663930
-0.501830	-0.233468	-0.018626	-0.366767	-0.371222	0.581582	0.127446	0.044373	0.803034
-2.563831	-0.089354	-0.151768	-0.330766	-2.958674	1.945735	-4.220657	-2.096889	0.962846
0.050602	-0.051099	0.064176	0.042354	0.011242	0.134972	0.220494	0.023154	0.032932
0.220945	0.159043	-0.040343	-0.051100	0.648592	0.278788	0.694316	-0.917288	0.617760
-0.807657	-0.506094	0.446219	0.562743	-1.875362	1.472926	-0.856963	-0.838071	1.056031
-0.416882	1.668872	2.418200	2.203794	0.457072	2.027618	-0.486602	2.291398	3.054753
-1.135039	-0.642517	0.799724	0.820597	0.326620	2.075472	-1.438472	0.408297	1.512508
-0.354286	0.006029	0.014352	-0.004029	-0.013706	-0.891338	-0.229363	-0.100245	0.110305
-0.296157	-9.660703	-17.601101	-16.017651	-14.314225	-19.297108	-31.034079	-7.327925	4.998470
-1.039334	-6.018968	-4.934363	-6.375340	-12.559224	-7.826485	-4.189353	-3.165974	1.160845
-0.786720	-0.568048	-0.265053	-0.333492	-4.910824	-0.453909	-0.277241	0.036442	0.338002
-0.263728	-0.244794	2.030104	2.347620	1.165617	1.618238	0.375433	-2.134336	1.566789
-0.169806	-0.090261	0.020648	0.044892	0.107853	-0.094054	-0.006491	0.325583	0.136829
-0.224673	0.780055	0.686820	0.641047	1.216834	0.538277	0.581525	0.188254	0.883444
0.079229	-0.021996	-0.255097	-0.108235	0.220463	0.662559	0.474188	-3.422229	0.317870
0.384552	-0.140450	0.064655	0.018949	-0.367007	-0.144256	-1.095954	0.071583	0.257499
0.282530	-0.061099	0.056012	0.171482	-0.237358	-0.304161	0.338149	-0.229506	0.452354
-0.527207	0.093231	0.660301	0.869670	1.871599	-0.993436	1.380811	-0.000519	1.114707
-1.729541	0.822459	0.643920	0.631759	-5.706698	-1.060249	0.765521	1.156226	1.243955
-1.998236	-0.538201	0.154582	0.231624	-1.617098	0.734328	-0.116509	-0.430942	1.768462
-1.858693	0.309351	0.227927	-0.386670	0.396548	0.349909	0.223260	-0.030326	0.685182
-0.410470	-0.747247	-1.076188	-0.858310	-0.258639	-0.062193	-0.834631	-0.041223	0.415057
0.032854	-0.329531	0.057984	-0.081481	0.449579	-1.124609	-1.078491	0.304370	0.445656
0.051618	0.365543	-0.029043	0.084393	0.748285	-0.003320	0.283328	0.204793	0.335046
-0.340973	0.131325	0.413397	0.460687	-3.458299	0.643305	0.211797	0.631194	0.572195
-0.446256	-0.016193	-0.137350	-1.110122	0.360385	0.738207	-4.004240	-1.523449	0.545213
-0.418124	-0.282536	-0.181720	-0.198185	-0.091900	0.106195	0.058791	0.177412	0.454775
-0.692796	3.832183	2.607186	1.970767	-25.723526	3.148545	0.454963	3.483014	6.403846
-0.489204	-0.067441	-0.194214	-0.198414	-1.524522	0.104271	0.226950	-0.303134	0.345288
0.135316	0.720855	0.866505	0.504650	-0.749215	0.622590	1.108393	-0.550708	0.955800
0.369615	0.104694	-0.071425	0.123672	-0.828239	0.454116	-0.484409	0.064059	1.156924
-1.582624	-2.640480	-0.766216	-0.759002	0.814543	0.701687	-0.240465	-1.518340	1.443490
-1.232319	0.243533	-1.547767	-3.551057	1.067891	-6.138105	-0.242317	-1.394442	1.182050
-0.543550	-1.247765	-2.006088	-1.469112	-0.273596	-0.743261	-0.658952	-1.525674	1.211525
-1.269405	-1.582440	0.233384	0.558904	-0.193859	0.664653	0.926012	0.867044	1.270890
-0.111969	-0.395364	0.307776	1.157175	-3.462464	2.108906	-1.354539	1.646676	2.348909
-0.664184	-0.687206	-7.914760	-6.717772	0.612464	-1.657211	0.011162	-1.602514	0.649750
-0.353858	-1.098417	0.375714	0.938296	2.461161	-4.795551	-0.473672	-0.738457	2.096361
0.263851	0.360450	0.745376	0.640923	-0.449312	-0.107454	-0.681419	0.163092	0.355202
0.521113	0.368128	1.082459	0.958730	-1.625929	-2.695779	0.375216	1.775152	1.584186
-0.027564	0.283688	-1.601940	-1.511724	-0.413160	-1.432207	-0.613475	1.034618	1.061209
-0.239121	0.211799	0.048519	0.086520	-0.258583	0.461448	0.041385	0.688856	0.150032
-0.311699	-0.498499	0.184303	0.325634	0.565905	0.029179	0.006914	0.025835	0.176617
-0.290939	0.310588	-1.655423	-1.026553	0.480314	0.377552	-1.499893	0.542534	0.916309
0.093171	0.020275	-0.417350	-0.246759	-0.274100	-2.156905	0.068356	-0.676615	0.347824
-0.017296	0.071897	-0.081943	-0.038811	0.441318	0.440826	0.285631	-0.968449	0.174954
-2.695431	0.725232	-0.830046	-0.726644	-11.355992	-1.853838	-0.347827	-0.092671	0.574290
-1.324691	2.021184	1.767919	2.061216	-0.964360	0.651035	0.286439	-0.161396	2.130119
2.057603	1.181877	0.997885	0.871071	3.581598	0.713712	0.462428	0.604457	0.754690
1.894228	-7.641864	-1.362862	-1.211907	-4.468950	-4.433884	0.785096	-0.802801	1.302934
2.050259	3.279789	1.287156	1.364404	1.231251	-0.776922	2.373887	0.813878	2.132207
0.859757	-0.837061	0.049489	-0.378241	-0.223869	-3.155635	-2.342264	-0.145706	0.278660
1.212059	0.830829	3.919761	4.069422	1.025002	1.626983	-13.117929	1.280352	5.029228
0.698229	0.216562	-0.067708	-0.705642	-0.218349	-3.267819	-2.258438	-0.489179	0.954284
1.292474	0.988696	-0.067799	-0.068481	-1.579594	1.530177	-0.355675	2.043841	0.940967
2.121869	0.691376	0.982757	1.129981	-0.617447	-1.857488	0.506035	1.844244	0.982017
0.995822	2.158700	1.326672	1.774766	2.132632	2.104277	1.172704	1.372641	1.963516
1.237723	0.460621	3.209617	2.339931	-0.279907	0.761368	3.287117	1.340560	0.805581
2.032919	1.632334	1.590078	1.724280	2.060857	2.018734	2.015958	3.297073	1.221003
2.055391	-1.003065	0.342832	0.429241	0.302536	-2.901645	-1.303211	0.289004	0.796734
2.245732	2.963550	3.227304	3.763721	-12.717476	8.193254	3.284573	-3.722336	5.551391
1.401408	3.086282	1.579579	0.909703	-2.460844	4.857092	0.839538	1.640646	3.442918
2.425923	-3.062984	1.805414	1.516626	-0.303219	0.097199	-0.638503	1.141216	1.694066
2.316909	-1.100185	2.811360	1.567448	-3.673551	3.511629	0.369058	4.424838	2.406391
2.363835	2.137920	8.557584	8.217217	5.027109	-2.128225	4.676464	-0.702605	8.704156
1.941668	0.247724	1.171355	0.906005	0.938075	0.928526	0.991571	-1.515659	0.962009
2.215161	-0.109954	-35.174770	-28.614018	-2.181647	0.792117	0.963141	0.682725	2.715772
2.552081	2.074419	1.445244	1.505833	-1.581706	1.471676	0.863141	1.236091	1.343094
3.234352	-0.769618	0.335410	0.121106	0.539565	-0.023860	0.951455	1.543903	0.522053
3.818812	1.316864	2.367821	2.353079	0.433988	1.478235	-0.442254	1.066085	1.459254
0.284207	0.842267	0.361297	0.498982	0.218765	0.052171	0.627264	-0.229690	0.974625
0.501215	-0.054663	0.559721	1.007020	0.649822	0.764961	0.654238	0.456620	0.941387
1.398586	-0.191684	0.448651	0.570855	2.259987	-2.304981	-0.000983	-0.172938	1.903534
1.253232	2.684351	2.879549	3.107167	2.631197	3.503400	3.092587	2.874546	2.585909
0.799062	1.827301	-3.285664	-2.971879	1.756937	-3.824640	-0.390078	4.636478	1.600938
0.943546	-1.717673	-0.195742	1.698569	3.246706	-0.430656	2.381998	0.476216	3.780188
1.007964	-1.256574	0.485678	0.041161	0.627628	-0.799719	0.504508	-0.137224	0.329296
1.003303	-0.503763	0.120587	0.240784	0.977708	0.496567	0.776779	0.170072	0.932518
0.988058	-1.120604	-0.278477	-0.104298	-0.937394	3.551187	-0.750068	-1.009142	0.819106
0.844787	1.043567	1.261791	1.627959	1.768016	2.777657	0.131667	0.679298	1.147529
1.823766	-4.678908	0.200405	-6.729191	2.176981	-0.743339	0.777689	-3.255489	3.081206
2.708555	8.639216	6.783068	5.965859	4.276538	1.947133	2.043943	9.664545	6.942323
1.139694	1.315017	-0.437366	0.026690	2.105112	-2.541355	-2.131507	0.211032	1.174448
1.240820	-0.229973	-0.049327	0.005142	-0.048283	0.580539	0.326482	0.145244	0.160753
2.027422	0.039032	-0.463063	-0.280141	-3.288475	-1.289950	-1.138849	0.572187	1.011713
2.552091	0.945914	-1.892683	-1.684563	2.280062	-2.860170	-2.782170	4.794278	2.606381
2.582990	-1.464192	-0.125607	-0.078016	-3.694625	-0.565964	1.149192	-0.665680	0.657421
2.003563	0.904385	-0.283491	-0.075517	-0.112008	1.603435	0.844315	0.763769	0.708014
2.026229	-1.547511	0.583737	0.501979	-0.069280	-1.689570	-0.255189	-0.155314	0.798606
3.919796	1.080267	0.990823	1.077577	1.238901	0.997134	1.280409	1.689851	0.768413
2.882491	2.216304	-0.404965	-0.691530	-1.701599	2.964707	-3.188687	-5.569264	2.774148
3.888468	0.532483	2.486484	2.676810	-0.809283	2.293838	2.712554	0.813541	2.485581
4.371264	3.139464	4.067910	2.928445	3.835788	3.679259	4.632562	-12.900149	3.277191
4.135297	1.840405	2.218015	1.974743	1.688635	1.046993	3.104608	2.165863	2.149478
2.926090	-0.166610	0.634657	1.255204	1.271559	2.277147	0.630101	1.218264	1.018898
3.296953	-0.329953	4.004241	3.483493	-0.075521	0.027187	-0.771660	3.096836	2.604155
3.037931	-6.393807	1.032650	1.605167	-21.523014	24.300483	-9.653268	1.760971	4.764159
3.430370	-0.061805	1.858381	1.260806	1.268335	-0.314321	1.828232	0.139852	2.327748
2.762619	0.005244	0.650936	0.796108	-8.028508	1.501874	-1.051979	0.771269	0.782216
1.299624	-0.037616	-0.212371	-0.176720	-0.048210	0.871640	-1.626553	-0.501508	0.732350
2.114377	2.535643	1.936575	1.675427	-0.262659	0.423454	0.277664	0.650484	0.961265
3.861956	2.297844	4.536766	5.206969	0.488108	0.317140	4.121954	0.633721	3.382752
4.451147	0.521597	3.164449	2.657741	-1.608634	0.940905	3.729587	3.462018	3.540928
5.117262	-3.128300	-3.143511	1.274429	4.633111	0.372002	-12.079968	2.726881	4.235834
5.361830	2.078788	2.777429	2.863317	4.153554	2.606596	1.973541	-3.074747	1.260852
5.838100	2.080247	-0.430507	1.977509	9.267955	7.139739	10.314142	3.922119	6.250413
6.361087	-1.376514	-4.337494	-2.593961	5.902398	3.317361	-0.858088	-0.815970	2.144570
12.275723	9.868541	9.157421	9.308505	21.626042	1.152146	9.942087	15.302960	15.812492
1.232437	0.462437	1.662629	1.916651	0.230525	-0.911843	0.180867	0.299090	1.757092
-0.256710	-0.024728	-0.411570	-0.384107	0.660460	-0.059298	-0.036214	0.216925	0.137797
3.872100	1.333859	2.706794	2.187871	-1.548271	-1.312167	-3.093596	2.656307	1.612402
4.819280	4.721151	8.064169	7.767067	-1.239859	3.367397	4.816324	2.985415	2.830222
3.560810	1.868957	2.531165	2.972483	-0.027032	4.057843	3.054390	3.472535	1.512073
1.977144	0.128693	0.764926	0.817582	0.880795	1.699905	1.214610	-3.632002	0.883438
4.852450	2.818792	1.584346	2.440939	2.064325	3.083988	4.542188	5.966093	4.805790
5.222463	0.114682	1.202184	0.772333	0.029938	1.057008	2.957023	1.097569	2.981030
4.647161	-10.891867	1.493362	0.917566	0.516117	-0.798920	0.422479	-2.052019	0.854397
2.285490	-4.105239	0.320374	-0.587229	0.051023	0.028665	-0.515240	-6.356104	3.067703
2.366500	-1.602198	-0.263057	0.349761	-4.122892	-1.290311	-1.912806	1.464591	2.634093
1.615672	-1.880499	1.140422	1.511692	-0.553882	-4.218468	2.730838	1.301732	6.699738
1.650631	0.990552	1.930691	1.694705	0.284194	-0.290690	-0.572514	0.482151	1.281260
0.223284	0.222963	0.234316	0.341162	-0.083391	0.790343	0.401463	-0.382154	0.433707
-0.755380	-1.270031	-1.309598	-1.778502	0.087737	-0.939257	-2.994999	-1.788014	0.493764
1.846596	-0.427700	0.397912	-0.157992	-1.281776	1.455897	0.428187	-3.006157	1.534669
1.754275	0.871822	1.535873	1.323829	0.700008	1.294443	2.514067	1.834727	1.238161
1.761892	0.206947	-1.317167	-1.019293	-2.464078	-8.951829	-5.118095	-1.515143	0.898489
0.359437	-0.551389	0.364430	0.280060	-1.108949	-0.700064	-0.431881	-0.316582	0.279017
diamide	dtt	heat	heat_all4	menadione	osmotic	sorbitol	starv	natvarcv
0.049092	0.306081	0.238329	0.170393	-0.229128	-2.008570	-0.006437	-0.500280	0.350432
1.807135	0.553796	1.924547	2.015047	1.732811	-1.356259	1.631588	2.011342	1.649504
4.328461	0.375795	6.810824	5.603980	-7.730459	4.689877	1.631651	7.533774	3.334086
0.850573	0.215771	0.104067	0.439405	-0.470740	1.268591	0.074945	-2.052095	0.628473
0.400266	0.110007	0.311156	0.185903	-13.698404	-0.727423	0.534017	-2.234591	0.881469
0.168550	-0.206602	-0.619444	-0.810502	0.158562	0.895537	-0.348535	-1.985143	0.396684
1.069050	-0.016675	0.116708	0.104329	0.005129	-0.455721	-0.918899	-0.617318	0.558418
0.858390	0.577859	1.301362	2.163274	1.226062	1.207642	0.283247	2.323054	0.712097
1.388340	-2.336491	-2.300635	-1.946838	-0.504203	-1.972737	0.156804	0.421486	1.276959
1.682753	1.332418	0.293008	0.308757	-1.096800	0.412722	0.411383	-0.168057	0.505744
-0.260033	-0.127878	0.153945	0.202977	-0.309328	0.128006	0.182838	0.267406	0.552801
1.993800	0.448466	0.601273	0.426443	0.779642	2.097531	0.980775	0.317577	0.514455
58.811341	31.241988	43.584137	41.641363	23.977017	33.861128	23.324347	31.749803	15.080100
22.676493	22.807203	24.812598	25.415378	38.196571	21.574743	33.512221	26.069857	35.391934
40.452801	50.772674	49.366712	46.882469	3.743124	17.249567	17.368397	63.026683	17.883005
3.339006	3.153540	1.724243	1.697388	-1.960361	1.989797	2.014454	1.794256	1.566275
19.549683	24.640443	23.995791	26.621355	31.549785	12.800303	32.952992	27.414484	30.712732
15.466249	4.049638	12.537311	12.004411	-3.870129	1.594857	8.859051	0.302543	1.269178
13.034431	7.322572	17.243116	17.071299	17.063962	15.253793	14.436055	7.920768	7.781696
15.734464	14.030459	19.198946	16.904944	-0.427568	7.399303	8.271672	7.843891	4.564000
15.308932	4.505248	3.136827	2.580022	-4.605242	-4.846180	0.411465	2.715041	2.440513
12.836025	8.354288	2.433791	2.605152	9.604619	0.946072	8.647145	1.170446	7.887626
6.726433	6.382423	4.471272	3.925560	3.595724	-5.419307	2.799107	4.081510	4.198462
7.176031	4.862229	10.275324	10.573808	3.769517	7.521762	10.628784	4.657679	7.708620
10.518475	17.936433	17.980321	18.043736	11.796245	21.298255	25.569653	14.489150	10.323999
3.559303	1.321393	3.231468	2.149253	10.328865	2.228592	7.569486	6.925217	4.770847
5.678155	8.180804	7.565419	9.603334	4.836167	17.340780	7.919777	8.223537	8.689277
0.078103	0.084249	0.056407	0.033166	-0.317825	-0.022415	-0.431621	0.063565	0.140958
33.106884	11.325889	7.245943	7.666309	14.130434	7.463853	8.029757	10.730489	6.784685
1.473727	3.369673	1.333778	1.878687	0.336801	2.097742	4.907574	2.866200	1.654262
9.267347	8.396845	12.848226	12.173492	3.960183	6.085671	14.618104	10.844219	9.993938
8.416574	1.546367	1.762394	0.488605	-3.120157	-0.213055	3.886375	0.209917	3.055059
8.229092	5.054788	7.732699	7.304539	7.296242	5.115133	6.887657	4.980217	3.020405
3.636392	-6.061407	-3.254148	-2.447560	2.079841	-0.335938	-11.092190	0.132948	2.253315
2.968315	-1.184423	-0.364867	-0.901601	-2.281202	0.507548	0.045768	-1.955583	1.106754
2.972186	-1.074863	-2.602953	-2.517781	-16.286081	1.463383	-0.891104	-3.888454	2.292204
3.435130	-0.010488	0.105663	0.337946	1.578042	1.805644	0.812675	1.796571	1.281495
5.995516	0.858852	-0.773631	0.252319	6.873989	-1.090611	-6.214677	0.209659	3.356094
3.380144	0.908240	-0.068728	-0.471939	-0.018425	-18.427980	0.139525	3.098650	0.652215
3.430581	1.118337	3.146162	1.228426	2.237858	3.529872	4.254225	1.599377	1.673142
5.464724	0.891639	2.144607	4.625953	3.658732	11.811261	10.697227	1.664837	7.661519
2.562028	1.352361	2.229081	2.046884	0.417763	0.732690	0.313739	-0.605260	1.413508
-0.025661	-0.052879	0.086438	0.151017	0.066350	-0.069146	-0.008784	-0.267543	0.046551
-0.024989	-0.591283	0.105864	0.154293	-0.236015	0.263379	0.216788	-0.676186	0.466288
-1.439409	-0.675276	-0.288496	-0.664782	0.155284	-1.764887	-0.931680	-0.000072	0.564458
-0.105943	-0.432123	-0.077083	-0.072910	-0.207220	-0.497169	-0.839423	-0.884484	0.213401
-0.188339	0.343211	0.460611	0.471069	-1.385536	1.957817	0.790603	-0.049651	0.238527
1.594575	0.027204	0.660553	0.611909	2.246843	0.484241	0.471800	-0.467584	0.502797
1.517442	2.969514	0.443530	1.840052	2.660721	4.726023	6.008753	1.772188	2.890076
2.560604	3.437362	3.544811	3.388412	2.907092	4.205561	1.799040	3.653865	3.557808
1.692134	3.448972	-1.651992	-1.291872	-1.495708	2.217649	-0.137961	0.149341	3.048004
