Folr1	0.585741	-0.115204	-0.150335	0.134437	1.00999	-0.320839	-0.279487	0.604006	0.646262	-0.565947	0.143148	0.561208	0.20142	-0.164533	0.154975	0.754741	0.392164	0.125786	0.326934	-0.152107	0.126849	-0.460432	0.0815879	0.379863	0.0243233	-0.319753	-0.038667	0.137457	0.331995	-0.65174	0.0455272	0.55798	0.979684	-1.00209	0.559458	-0.0936898	0.768373	-0.317897	0.250984	-0.199494	0.960551	-0.696978	0.31062	-0.0726603	0.510838	-0.104113	-0.164463	0.233126	-0.161587	-0.403256	-0.10872
Tmem174	0.371437	-0.210449	-0.222665	0.113656	0.847159	-0.495213	-0.443719	0.884537	0.584146	-0.546137	0.127349	1.03283	0.300284	-0.152238	0.155012	1.12687	0.37064	0.705283	0.766712	-0.0357531	0.266691	0.357256	-0.109977	0.77386	-0.0865604	0.136104	0.335195	1.27641	0.492453	-0.0492037	0.314069	1.12186	1.20459	-0.7002	0.293471	0.110405	1.27079	0.0341999	0.67043	0.0143779	1.33705	-0.55251	0.0847873	-0.253518	0.59077	-0.164135	-0.318904	0.398952	0.0426155	-0.143897	0.131831
Traf2	0.41817	-0.325996	0.0436803	0.220959	0.660274	-0.403703	0.144739	0.35577	0.302657	-0.15648	0.0277004	0.341484	0.320069	0.0489573	0.0127062	0.324761	0.119647	0.291043	0.211906	-0.261315	0.127376	0.0479238	0.219794	0.402177	-0.382161	0.245388	0.364946	0.733265	-0.251896	0.403472	0.275151	0.498104	0.487097	-0.355232	0.180735	-0.0464829	0.350966	0.0286872	0.277737	-0.371951	0.517601	-0.230216	0.0987451	-0.0778948	0.328092	0.147172	0.0628572	0.159912	0.380885	-0.115994	-0.0270115
Syn1	0.798639	-0.454422	-0.0646804	0.0591813	1.02318	-0.459547	-0.316126	0.501327	0.368084	-0.397794	-0.00256957	0.487881	0.616928	-0.225564	-0.089059	0.716198	0.492778	0.539575	0.494685	-0.54277	0.214214	-0.21914	0.212313	0.38826	-0.333714	-0.469861	0.273769	0.721276	-0.251984	-0.123815	0.492826	0.740571	0.720956	-0.679138	0.142347	-0.163784	0.67268	-0.336208	0.241816	-0.2367	0.724326	-0.405165	0.395818	0.0727309	0.507529	-0.0434	-0.247743	0.281904	0.292787	0	-0.0543191
Atp6v1e2	0.70415	-0.278408	-0.321781	0.00744445	0.90238	-0.613024	-0.039856	0.559291	0.544193	-0.649103	-0.266681	0.488015	0.399183	-0.387333	-0.31778	0.458336	0.27394	0.300311	0.30329	-0.409145	-0.128948	-0.261121	0.478506	0.652845	0.119792	-0.503646	0.00982151	0.351924	0.324795	-0.827711	-0.0226201	0.340989	0.642934	-0.61563	0.406524	0.00291978	0.837951	-0.00280423	0.454769	-0.0623091	1.06727	0.203962	0.446129	0.17842	0.440743	0.0771248	-0.456303	0.321702	0.348632	0.365454	0.276552
Mis18bp1	0.929712	-0.667693	0.0759839	-0.196193	0.964051	-0.83871	-0.127605	0.534619	0.620379	-0.821277	-0.0704001	0.471481	0.768969	-0.473767	-0.0148632	0.38519	0.543615	-0.0246609	0.213302	-0.582054	0.248193	-0.260902	-0.0724467	0.092245	-0.443297	-0.131936	0.049799	0.309149	-0.0344191	-0.415341	0.215903	0.271339	0.561732	-0.595896	-0.060549	-0.0926533	0.5308	-0.0868341	0.0697143	-0.251904	0.533837	-0.643361	-0.122808	-0.109578	0.0787731	-0.216918	-0.285472	-0.104747	-0.137923	-0.584988	-0.487097
Slc8a2	0.447367	-0.652682	-0.189898	0.16361	0.823621	-0.653424	-0.140518	0.263307	0.416191	-0.549102	-0.0565902	0.509704	0.508744	-0.236486	-0.15082	0.479212	0.348255	0.299324	0.400877	-0.189131	0.0771325	-0.170642	0.200324	0.630585	-0.0784509	-0.105667	0.00977543	0.634167	0.214981	-0.492201	-0.0706804	0.557639	0.76676	-0.61783	-0.130539	0.0117409	0.861969	-0.0964335	0.129234	-0.0747009	0.890466	-0.414463	-0.294191	-0.0637771	0.145149	-0.0130753	-0.282444	0.0797991	-0.127645	-0.276743	-0.189277
Slc20a1	0.642337	-0.311249	-0.269997	0.0767092	0.974163	-0.785687	-0.41594	0.655607	0.389112	-0.801144	-0.202858	0.507597	0.698674	-0.483368	-0.255393	0.462226	0.613339	0.289211	0.547857	-0.644627	-0.07785	0.0217634	0.161899	0.224051	-0.177418	-0.273677	-0.0876652	0.76105	0.238853	-0.540334	0.116254	0.851372	0.736461	-0.924611	-0.0291429	0.0502102	0.627416	-0.114961	0.14112	-0.0466194	0.702472	-0.38969	0.202848	-0.165199	0.388881	-0.103549	-0.439675	0.259123	0.0623086	-0.201262	-0.017562
Prop1	0.659989	-0.363845	-0.371731	0.224251	0.225385	-0.760956	-0.665349	0.690018	0.215244	-0.698481	0.014192	0.68585	0.315197	-0.506046	-0.083963	0.528884	0.589697	0.816223	0.306678	-0.505467	-0.629202	-0.0345006	0.528657	0.547889	0.0911962	-0.0422111	0.276124	0.779035	0.525469	-0.520647	-0.197641	0.8745	0.889178	-0.910551	0.205272	-0.30567	1.03144	-0.173033	0.226158	-0.44499	0.904871	-0.342963	0.171718	0.228041	0.155193	0.0212234	-0.351381	0.415782	0.209452	-0.00689465	-0.0763289
Ctrb1	1.04406	-1.08221	-0.237779	0.644258	1.65539	-1.19348	-0.187123	2.12071	0.638819	-1.23405	-0.0509147	1.99176	1.04103	-0.710227	-0.0307902	1.8315	1.03752	0.171558	0.884659	-1.17105	0.0487564	-0.527907	0.318758	0.866884	0.0713585	-0.272948	0.0609552	0.788048	0.760882	-0.920321	0.128225	0.641095	1.89122	-1.54609	0.402916	-0.405794	1.80565	-0.387553	0.118861	-1.25157	2.05684	-1.07192	-0.423414	0.0902024	0.334635	-0.193375	-0.825371	0.409869	0.0262794	-0.933729	-0.463255
Cort	0.754894	-0.0827406	0.169233	-0.0749758	0.773676	-0.585318	-0.211662	0.826577	0.732742	-0.79078	0.46471	0.777231	0.825467	-0.460392	0.439704	0.623025	0.70278	0.480839	0.698924	-0.700765	0.0797439	-0.36185	0.397842	0.507037	-0.172062	-0.390588	0.0986622	0.844638	0.510696	-0.935093	-0.144648	0.988005	0.860058	-1.15709	0.36918	-0.151604	0.848719	-0.213203	0.399046	-0.0206304	0.895424	-0.661114	0.178989	0.0438965	0.138068	-0.0266071	-0.187005	0.34996	-0.023529	-0.216885	0.129773
Cyp27b1	0.710192	-0.45098	-0.344147	-0.0970776	0.635998	-0.541404	-0.34745	0.378856	0.511359	-0.688651	-0.140083	0.546183	0.551706	-0.475773	-0.0353106	0.481073	0.586982	0.432817	0.230585	-0.874297	-0.486335	-0.128215	-0.0703675	-0.0309226	0.193499	-0.214558	-0.0268023	0.419998	0.334948	-0.809813	-0.429384	0.365052	0.781317	-0.74048	0.075282	-0.286694	0.802388	-0.172726	0.0855197	-0.446752	0.794648	-0.389214	-0.241861	0.00500305	0.0288631	-0.355545	-0.936424	0.0674159	-0.190661	-0.333976	-0.541394
Muc6	0.57789	-0.338078	-0.236078	-0.0710893	0.573825	-0.449855	-0.345925	0.0937277	0.286621	-0.475382	-0.219611	0.445194	0.497952	-0.223729	0.0196717	0.35068	0.2874	0.143908	0.359842	-0.514326	-0.15485	-0.105104	0.130933	0.219818	-0.406707	-0.161497	-0.0427388	0.461608	-0.107237	-0.466119	-0.0404349	0.380029	0.670377	-0.66141	-0.0234166	0.0619602	0.701944	-0.0998474	0.181958	-0.0872982	0.822189	-0.668238	-0.134424	-0.00943088	0.201304	-0.211649	-0.4232	0.199278	0.19203	-0.24597	0.344831
Pcsk1n	0.74216	-0.155145	-0.559016	0.0770262	0.988133	-0.619617	-0.624352	0.877534	0.437398	-0.630795	-0.0872159	0.577581	0.565749	-0.0623098	-0.360088	0.935374	0.425496	0.485209	0.708556	-0.0137475	-0.406395	-0.00852674	-0.261113	0.864955	-0.502802	-0.375602	-0.474204	1.21285	0.17532	-0.536471	-0.0460978	0.978506	0.824957	-0.833112	0.271693	0.0665114	0.985144	-0.189855	0.50437	-0.00941394	0.697699	-0.701052	-0.288377	0.0111326	0.806796	-0.725332	-0.652608	0.505363	0.231039	-0.368295	0.317593
Zfp335	1.0262	-1.13657	0.100491	-0.0471209	1.09937	-1.19793	0.110946	1.45813	0.626907	-1.2648	-0.150133	1.43475	1.26884	-0.769516	0.16131	1.45628	0.822132	-0.187861	0.337253	-0.0909956	-0.183928	-0.15872	-0.0935079	0.284508	-0.0773487	-0.39012	0.168976	0.228575	0.261763	-0.373663	-0.0382645	0.644876	0.64125	-0.33061	0.0589068	0.22755	0.438408	-0.0223819	0.332056	0.0766113	0.751856	0.184363	0.208741	-0.00286784	0.192454	-0.316544	-0.0497558	-0.0468755	0.0290112	0.268499	0.00123744
Fam189b	0.771827	0.336277	0.0774918	-0.128351	0.685328	-0.29515	-0.153855	0.710479	0.564031	-0.546118	0.266227	0.185522	0.863493	-0.553521	0.231976	0.301314	0.861984	-0.159399	0.498502	-0.510664	-0.814709	-0.22379	0.131376	0.186556	-0.10769	-0.239146	0.382179	0.259502	-0.0543261	-0.489789	0.0474439	0.212296	0.491582	-0.606318	-0.15477	-0.0703891	0.358743	0.00753721	-0.185756	-0.268266	0.435403	-0.544849	-0.0776573	0.345204	-0.0125984	0.114825	-0.590548	0.00469952	0.689162	0.124766	-0.0627903
Ly6g5b	0.914155	-0.504996	0.0298302	0.241816	1.52685	-0.563091	-0.329149	1.10187	0.988127	-0.145218	0.213345	0.999402	1.17008	0.340087	0.188146	1.04912	0.323467	0.779139	0.235943	-0.412497	-0.152187	-0.431987	0.770145	0.915278	-0.183494	0.218725	0.556121	1.51524	0.671232	0.203687	0.726129	1.23981	1.00155	-0.806832	0.379867	0.285564	1.01749	0.449129	0.568244	-0.18579	1.11227	-0.602455	0.215115	0.466594	0.320864	0.209608	0.124834	0.538592	0.244632	-0.396798	0.134878
Engase	0.138006	-0.411796	-0.265425	0.0295339	0.247896	-0.282694	-0.187509	0.134135	0.0768118	-0.295902	-0.0120819	0.122993	0.176048	-0.115964	-0.18893	0.197007	0.2239	-0.127586	0.276226	-0.12165	0.210004	-0.211037	-0.121159	0.122296	0.203272	-0.169049	-0.0846951	0.0130847	0.254804	-0.243618	-0.138082	-0.0470342	0.348431	-0.387632	0.0341926	-0.050227	0.202231	-0.155504	0.0257024	-0.0453925	0.299495	-0.435128	-0.112999	-0.0914376	-0.0218358	-0.0245242	-0.343855	0.121542	-0.147368	-0.245742	-0.275648
	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
Cit	0.0499899	-0.179698	-0.3153	0.722397	-0.00181203	-0.577998	-0.0121733	0.96138	-0.257341	-0.700032	-0.237782	1.06488	-0.804058	-0.759303	0.189178	1.04106	-0.436599	-1.23302	-0.670404	0.874756	-0.252163	-0.606429	-0.275708	0.274436	-0.264027	-0.244884	0.126274	-0.203808	-1.02775	-0.556938	-0.254099	-0.459162	-0.31203	-0.239448	-0.616093	0.502999	-0.420979	-0.443696	-0.837479	-0.25074	-0.488082	-1.9588	-1.0385	0.0265193	-0.80804	-0.405254	0.820665	-0.157589	-1.30329	-1.02842	-0.223792
Rps26	0.370283	0.0445678	-0.102494	0.176807	0.252415	-0.0424967	-0.0385659	0.425187	0.0251758	-0.0644465	-0.155294	0.425187	0.0301784	-0.0904786	-0.199058	0.494582	-0.101529	-0.240107	-0.13616	0.228152	0.0378351	0.038269	-0.183069	0.098771	0.0365645	-0.101447	-0.121898	-0.25441	-0.123926	-0.259218	0.00432885	0.0118093	-0.0232714	-0.0931062	-0.223657	0.106734	-0.0636828	-0.306986	-0.102783	0.123581	-0.0572239	-0.392505	-0.0126162	-0.0929918	-0.150449	-0.124124	0.346909	-0.0688909	-0.220211	-0.177387	0.220604
Zfp41	0.289109	0.0726853	-0.0723364	-0.0480353	0.164315	0.0623499	0.145059	0.183513	0.0631956	0.0648022	-0.117876	0.146498	0.161547	0.225143	0.101056	0.208778	-0.0571543	-0.40832	0.0873349	0.509995	-0.0189125	-0.100346	-0.260177	0.0952797	-0.112994	0.0164014	-0.157376	0.0112382	-0.26611	-0.0973179	-0.0510636	-0.0362086	-0.318769	-0.228191	-0.199016	0.0726432	-0.269175	-0.417816	0.0258861	-0.0915161	-0.380948	-0.622639	0.279861	0.0525169	-0.145013	0.030198	0.412071	0.0489787	-0.496255	-0.0407512	0.209383
Atp5g2	0.0799795	0.100505	-0.102712	0.0181154	0.0134513	0.00133505	0.00146588	0.168753	-0.134915	0.0367865	-0.0761017	0.160041	-0.242413	0.0275489	-0.0262525	0.209528	-0.0432753	-0.374169	-0.160325	0.211315	-0.00572752	-0.160157	-0.174128	0.0509277	-0.0894219	-0.285543	-0.184873	-0.346153	-0.242681	-0.294594	-0.212023	-0.284878	-0.075532	-0.038712	-0.138769	0.0115404	-0.20854	-0.230053	-0.244065	0.124401	-0.175696	-0.440553	-0.147625	0.0383439	-0.191289	-0.185912	0.0406869	-0.034436	-0.424957	-0.218974	-0.0763885
8430410A17Rik	0.0452875	-0.107858	-0.199997	0.0217136	-0.00434571	-0.249871	-0.0834581	0.0302914	-0.0146053	-0.121002	-0.143076	0.0190999	-0.0169716	-0.0905838	-0.0441458	0.115521	-0.101494	-0.336489	-0.287414	0.157326	-0.0779525	-0.140961	-0.180656	-0.101997	-0.240629	-0.0753179	-0.014538	-0.030877	-0.47055	-0.0534181	0.0859114	-0.0515677	-0.127887	-0.0809021	-0.221159	0.0182432	-0.174482	-0.159992	-0.110398	-0.0960069	-0.199605	-0.422829	-0.037067	-0.00621296	-0.186223	-0.222304	0.160249	-0.0488209	-0.354537	-0.202865	-0.0192327
Abcb8	0.0288482	0.12102	-0.200316	-0.109339	0.0247396	0.113035	-0.1351	0.210656	-0.0579178	0.0545006	-0.304612	0.193635	-0.203217	-0.0972208	-0.067797	0.245367	-0.123242	-0.639248	-0.399804	0.275639	-0.135704	-0.0961765	-0.355159	-0.146853	-0.195333	-0.175875	-0.347599	-0.252206	-0.311567	-0.301572	-0.31457	-0.480614	-0.383708	0.105523	-0.324107	-0.0371119	-0.526272	-0.295078	-0.400115	-0.246109	-0.616629	-0.722035	-0.43059	0.0889734	-0.444694	-0.230185	-0.0270221	-0.0128399	-0.682438	-0.447018	-0.40709
Glb1	0.0564199	0.253235	0.174208	0.251539	0.0403106	0.266424	0.187346	0.336887	0.184535	0.16645	0.133039	0.388373	-0.0338703	0.016141	0.287399	0.276745	-0.0610089	-0.143595	-0.117179	0.63169	-0.0146848	-0.0941437	-0.123281	0.340381	-0.0546554	-0.130501	-0.156284	-0.113806	-0.0877485	-0.0731201	-0.0771962	-0.0652553	-0.168285	-0.165145	0.00364116	0.0980356	-0.24232	-0.265446	-0.112097	0.0749116	-0.218961	-0.373228	0.0309187	0.140431	-0.29832	0.122679	0.326785	-0.0239737	-0.293409	-0.205261	0.150627
Hjurp	-0.0196983	0.345726	-0.122458	0.0847837	-0.0420974	0.0921016	-0.0199056	0.148521	0.0168699	0.0374569	-0.0440351	0.0781887	-0.196119	0.0628427	0.0999302	0.219956	0.0745004	-0.360786	-0.0357346	0.313688	-0.0433454	-0.145053	-0.337228	0.20055	-0.113555	-0.348502	-0.149499	0.0309849	-0.533968	-0.350641	0.0786401	0.0981204	-0.0104461	-0.243991	-0.173945	0.0782151	-0.125807	-0.394237	-0.224148	0.297609	-0.277029	-0.800469	-0.0164824	0.0928949	-0.242053	-0.227066	0.437841	-0.0699285	-0.502033	-0.148639	0.209922
Cdc25b	0.523309	-0.713859	-0.334351	0.168221	0.349317	-0.399723	-0.26792	0.0780985	0.170968	-0.752459	-0.824552	0.344809	0.0743483	-0.695784	0.118184	0.250511	-0.00858314	-1.07004	-0.557737	1.00411	-0.233175	-0.0502653	-0.481043	0.112235	-0.0249208	-0.279181	-0.371362	-0.484294	-0.524997	-0.383424	-0.427361	-0.711012	-0.291326	-0.222858	-0.438885	-0.0892752	-0.624015	-0.880283	-0.847396	-0.557394	-0.534321	-1.26806	-1.01755	-0.110594	-0.727485	-0.363925	0.329666	-0.237934	-1.03386	-1.16486	-0.797705
Mr1	0.443758	-0.162557	-0.121617	0.31067	0.373927	-0.177245	-0.0673028	0.43363	0.223568	-0.299224	-0.0776623	0.484382	0.114245	-0.316942	0.227675	0.477	-0.054041	-0.455212	-0.181063	0.25098	-0.0381032	-0.045206	-0.252526	0.110525	0.0853765	-0.0148654	-0.0788287	-0.103566	-0.0184827	0.0322262	-0.113024	0.0729405	-0.136498	-0.381237	-0.197392	0.015903	-0.105137	-0.64315	-0.410436	-0.020819	-0.188869	-0.829688	-0.394699	-0.0181896	-0.253062	-0.0909557	0.114514	-0.0411757	-0.617722	-0.361446	-0.000935615
	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
Arpp19	-0.362836	0.717726	-0.118643	-0.69569	-0.667141	0.763186	-0.463258	-1.29827	-0.198819	0.653922	-0.263698	-1.49942	-0.460104	0.416853	-0.236266	-1.2593	-0.119539	-0.0450491	-0.676278	-0.596398	-0.0965382	0.0483762	-0.244506	-0.908944	-0.116901	-0.0899664	-0.515396	-0.717553	-0.348723	-0.3235	-0.673597	-0.684754	-0.33758	0.338563	-0.200993	-0.843096	-0.415249	-0.0207493	-0.353908	-0.669355	-0.331062	-0.254285	-0.220908	0.0296626	-0.180608	-0.624647	-0.469673	-0.0345979	-0.38547	-0.501405	-0.524056
Snx14	-0.791573	0.437602	-0.266157	-0.884629	-0.724349	0.276781	-0.479008	-1.49082	-0.269782	-0.151252	-0.091342	-1.34825	-0.8632	-0.370191	-0.160836	-1.27981	0.116861	-0.370089	-0.491304	-0.766432	0.0181917	-0.219907	-0.438881	-0.69908	-0.0652107	-0.29419	-0.558354	-1.14097	-0.195492	-0.57804	-0.806579	-1.0774	-0.0947397	-0.0563911	-0.383289	-0.786442	-0.066455	-0.453577	-0.567386	-0.943203	-0.117973	-0.610307	-0.559932	0.0819731	-0.276561	-0.550337	-0.777987	-0.00907714	-0.544896	-0.734063	-0.882125
Sec62	-0.839715	1.03763	0.077168	-0.576998	-0.835287	0.835859	0.0527612	-1.19959	-0.0987244	0.449881	0.611184	-1.13639	-0.588253	0.568625	0.48094	-1.13639	0.250894	0.133161	-0.36779	-0.841653	0.0526445	-0.107368	-0.113609	-0.30703	-0.0235585	-0.0644143	-0.290979	-0.538128	0.115522	-0.194758	-0.388478	-0.315736	0.235106	0.0395362	-0.121466	-0.299334	0.0343888	-0.141025	-0.162027	0.216646	-0.115818	-0.285123	-0.162567	0.198906	-0.0259651	-0.326061	-0.523071	0.150075	-0.27828	-0.358532	-0.257184
Asf1a	-0.796222	1.07609	0.0579441	-0.727198	-0.584299	0.900915	-0.435702	-1.38397	0.0250012	0.59873	-0.158214	-1.58172	-0.524775	0.322044	-0.351298	-1.64295	-0.0119526	0.0031943	-0.582118	-1.20433	-0.0308953	-0.212339	-0.282014	-0.955968	-0.0932926	-0.197803	-0.366352	-0.892442	-0.192729	-0.319431	-0.590851	-0.786572	0.089789	0.0461844	-0.345512	-1.3788	0.0276725	-0.134016	-0.296569	-1.03515	0.0290848	-0.140305	-0.203557	0.0677718	-0.164261	-0.681895	-0.836353	0.0837151	-0.416216	-0.355316	-0.517563
Ogfod1	-0.638319	0.454046	-0.195771	-0.670666	-0.622061	0.364991	-0.299839	-1.00864	-0.223098	0.179898	0.129771	-0.904749	-0.502943	0.163513	-0.037008	-0.969727	0.0616827	-0.275562	-0.252393	-0.469431	0.0125927	-0.0382361	-0.272528	-0.476023	-0.079862	-0.106758	-0.194063	-0.601452	-0.433291	-0.201223	-0.106224	-0.583428	-0.179365	-0.0537906	-0.247149	-0.490222	-0.157144	-0.264398	-0.198239	-0.602361	-0.375716	-0.520131	-0.151858	-0.0209079	-0.199876	-0.302912	-0.289935	0.137381	-0.411655	-0.301192	-0.39147
Akap9	-0.725104	0.480349	-0.146399	-0.664333	-0.80944	0.39097	-0.31846	-1.09917	-0.126168	0.0640861	0.156815	-1.17416	-0.762587	0.0425059	-0.0580508	-1.13955	0.0584592	-0.37283	-0.627241	-0.513944	-0.0480933	-0.114485	-0.457408	-0.471497	-0.0474461	-0.13765	-0.405278	-0.587405	-0.303879	-0.220166	-0.480157	-0.683633	-0.168324	-0.0155684	-0.0161215	-0.534439	-0.189614	-0.237653	-0.376315	-0.378859	-0.343266	-0.451841	-0.425771	0.0562636	-0.118341	-0.333323	-0.499753	-0.0704511	-0.300104	-0.498001	-0.415716
Mfap1a	-0.343483	0.387371	-0.0549708	-0.235486	-0.363821	0.181402	-0.267294	-0.62017	-0.16365	-0.0111968	-0.135581	-0.718925	-0.423195	-0.150313	-0.23083	-0.777789	-0.0347363	-0.195817	-0.310446	-0.403569	-0.0775094	-0.0797225	-0.0466511	-0.470756	-0.136286	-0.0100608	-0.17696	-0.517689	-0.351734	-0.0831081	-0.284458	-0.57066	-0.16431	0.145838	-0.133314	-0.432568	-0.130405	-0.0624769	-0.335978	-0.539996	-0.255943	-0.0571479	-0.354318	0.0815061	-0.156691	-0.258765	-0.371751	-0.0338769	-0.0655836	-0.422868	-0.451017
Mccc2	-0.966726	0.308299	-0.270669	-1.28038	-1.07607	0.426465	-0.602369	-1.78813	-0.289132	-0.335836	-0.308166	-1.8651	-1.19627	-0.286227	-0.302701	-1.71327	-0.0661682	-0.921845	-1.19001	-0.996507	-0.1942	-0.173354	-0.501063	-0.834652	-0.0580522	-0.488967	-0.473237	-1.35454	-0.901457	-0.178795	-0.950372	-1.36397	-0.196131	-0.0438532	-0.99115	-1.26259	-0.475399	-0.73586	-1.39127	-1.19425	-0.716029	-1.12775	-1.01521	0.169613	-0.34588	-0.706418	-0.757515	-0.0833967	-0.818738	-1.15105	-1.12421
Cetn2	-0.831184	0.501315	-0.10756	-0.556788	-0.757999	0.396181	-0.191061	-0.969753	-0.264759	0.0626837	0.223308	-0.981819	-0.924726	0.0340525	-0.045563	-1.01945	0.0638358	-0.436446	-0.664729	-0.642618	0.0985132	-0.263226	-0.273486	-0.453174	0.0762334	-0.201006	-0.504269	-0.813994	-0.0499232	-0.487294	-0.910445	-0.84121	0.058337	-0.0246572	-0.307401	-0.605966	0.0162186	-0.191656	-0.592345	-0.710326	-0.067534	-0.607919	-0.64514	0.00387091	-0.10755	-0.597271	-0.757277	-0.00189215	-0.399996	-0.822835	-0.79186
B630005N14Rik	-0.600635	0.57892	-0.0849205	-0.473347	-0.756682	0.469891	-0.143392	-0.837504	-0.203341	0.336778	0.224682	-0.835831	-0.666719	0.190081	0.00384136	-0.747911	0.0443554	-0.0193895	-0.331809	-0.243218	-0.0291197	-0.0195263	-0.258012	-0.338377	0.128221	-0.152364	-0.183564	-0.574062	0.0245595	-0.189192	-0.284403	-0.474993	-0.208707	-0.111288	-0.285628	-0.522445	-0.146383	-0.111836	-0.331826	0.0485885	-0.171022	-0.309135	-0.383737	0.0282273	-0.178483	-0.153346	-0.245094	-0.0629959	-0.093419	-0.405947	-0.22304
Ccdc93	-0.687585	0.767989	-0.0791784	-0.677057	-0.716438	0.509497	-0.366102	-1.1277	-0.14722	0.167239	0.15526	-1.19506	-0.73287	-0.0601851	-0.0444095	-1.10206	0.0656118	-0.495308	-0.413037	-0.269439	0.131705	-0.133521	-0.293297	-0.459529	-0.159013	-0.172968	-0.424992	-0.788371	-0.291597	-0.176015	-0.584774	-0.591463	0.062264	-0.025	-0.0464816	-0.398585	-0.201804	-0.371838	-0.2179	-0.28112	-0.234252	-0.456422	-0.180719	-0.101451	-0.159176	-0.410266	-0.237484	0.0569919	-0.473091	-0.490508	-0.391136
Hps5	-0.472812	0.464162	-0.184153	-0.576903	-0.501778	0.382344	-0.21149	-0.810935	-0.0459165	0.206926	0.0100205	-0.846357	-0.319509	0.18397	0.0996815	-0.744499	0.0736926	-0.0607857	-0.21072	-0.301997	0.0206124	-0.102015	-0.121605	-0.275047	-0.0124761	-0.149966	-0.0937474	-0.300008	-0.0935686	-0.157088	-0.132042	-0.384397	-0.205853	-0.069349	-0.0255756	-0.486289	-0.244944	-0.088023	-0.329603	-0.374114	-0.330769	-0.172032	-0.195859	0.108317	-0.082778	-0.210299	-0.308791	0.0494218	-0.30319	-0.313515	-0.239145
Pex7	-0.427038	0.20082	-0.20809	-0.478719	-0.56899	0.111335	-0.349382	-0.859022	-0.189551	-0.0827223	-0.0928373	-0.829283	-0.604321	-0.179633	-0.229946	-0.763762	-0.0564961	-0.352024	-0.572504	-0.467594	-0.0900012	-0.0893842	-0.430185	-0.477708	-0.0603353	-0.0570625	-0.26759	-0.402499	-0.162766	-0.243535	-0.429536	-0.586744	-0.0313579	0.0361944	-0.202527	-0.48799	-0.0992222	-0.32611	-0.399631	-0.402898	-0.124462	-0.536111	-0.409421	0.0726773	-0.19969	-0.311702	-0.478934	-0.0367011	-0.383789	-0.380387	-0.305994
Ublcp1	-0.555194	0.372913	0.0665855	-0.39746	-0.541206	0.283442	-0.123736	-0.752194	-0.147848	0.176786	0.175725	-0.76418	-0.302088	0.130727	0.0975592	-0.755951	0.0826592	-0.0645249	-0.202458	-0.451459	0.031752	0.0224094	-0.270115	-0.238222	-0.0155869	0.0591142	-0.294317	-0.294729	-0.0155869	-0.192301	-0.260935	-0.209491	-0.0933837	0.066575	0.0333027	-0.343897	-0.131799	-0.126615	-0.0756707	-0.4209	-0.134942	-0.0474696	-0.0549985	-0.00839608	-0.259682	-0.21862	-0.320177	-0.0355056	-0.236137	-0.186402	-0.181357
Chmp2b	-0.420216	0.29301	0.0874629	-0.358367	-0.508806	0.131963	-0.152609	-0.569088	-0.103897	-0.0522211	0.211405	-0.421474	-0.43751	-0.10233	-0.179762	-0.485916	0.0513666	-0.0664115	-0.303183	-0.380261	0.00501305	-0.158149	-0.154002	-0.319462	-0.0287712	0.0347682	-0.144345	-0.265	-0.108759	-0.156103	-0.223411	-0.224133	-0.0359663	0.189554	0.00717	-0.343634	-0.0154703	-0.0393389	-0.22481	-0.087467	-0.138507	0.00140855	-0.302164	0.0442841	-0.14164	-0.30245	-0.408521	0.0265645	-0.163133	-0.215971	-0.128214
Fbxl4	-0.715082	0.465151	-0.0764769	-0.649337	-0.83111	0.335561	-0.428229	-0.925382	-0.195975	0.0626492	0.0865283	-0.892459	-0.604425	0.0240559	0.0257229	-0.831291	0.0703315	-0.276304	-0.459667	-0.294514	-0.0508068	0.0248452	-0.514785	-0.597716	0.0843864	-0.281147	-0.422719	-0.499587	-0.207207	-0.364069	-0.284107	-0.537694	-0.250037	-0.119008	-0.0975034	-0.463708	-0.191711	-0.491256	-0.0968128	-0.261017	-0.241645	-0.387259	-0.230745	0.178135	-0.160093	-0.244091	-0.328327	-0.0238218	-0.587264	-0.271887	-0.221582
Hltf	-0.633628	0.366216	-0.0483728	-0.48186	-0.694714	0.252072	-0.15962	-0.909676	-0.206018	-0.0605519	0.101006	-0.985291	-0.686004	-0.166196	-0.0243893	-0.931599	0.0577597	-0.248066	-0.44614	-0.257035	-0.0317409	-0.0231646	-0.139611	-0.226405	-0.0203024	0.0594412	-0.153134	-0.725815	-0.25113	-0.183502	-0.484035	-0.77489	-0.12665	0.0505653	-0.00489321	-0.513146	-0.175465	-0.094207	-0.510225	-0.646248	-0.23434	-0.484735	-0.527896	0.0804685	-0.168759	-0.268204	-0.383813	-0.0241348	-0.173404	-0.691423	-0.501704
