HPA3(YEL066W)	0.946411	0.874653	0.745672	0.630803	2.08117	-0.052221	1.24996	1.16208	0.844423
JHD2(YJR119C)	0.864404	0.020548	0.141088	0.19437	1.31527	0.496848	0.105118	1.03616	0.855984
EDS1(YBR033W)	1.03715	1.65449	2.46029	1.66376	2.21512	2.74522	3.46713	2.27896	4.79976
MET31(YPL038W)	0.459857	0.20271	0.192957	0.318105	-0.112127	0.254377	0.460595	0.555281	0.17966
NUP53(YMR153W)	0.148973	0.084369	0.015266	0.046637	-0.126739	0.193678	0.066334	0.011181	0.033987
PBP2(YBR233W)	0.131243	0.258837	-0.144258	0.02779	-0.298158	0.214251	0.266811	0.475665	0.13937
MET28(YIR017C)	0.391611	-3.98813	-7.46565	-8.32764	-1.83027	-0.820201	0.186087	10.9667	2.44696
BDF1(YLR399C)	1.04308	-0.845741	-1.31846	-1.16933	-1.07959	-2.48994	-0.651464	0.57914	1.37678
MCM10(YIL150C)	0.431337	0.584143	0.2753	0.300016	0.935716	0.12043	-0.11441	1.1189	0.564851
MAC1(YMR021C)	0.435265	0.285445	0.053039	0.172413	-1.3136	0.436456	0.735946	0.289188	0.352221
ASK10(YGR097W)	1.0297	-0.172835	-0.295639	0.372596	-0.03912	0.039071	1.23217	-0.802004	0.596116
EPL1(YFL024C)	0.914713	0.383044	0.270759	0.272144	-0.461688	-0.672978	-0.060136	0.633033	0.427904
DHH1(YDL160C)	0.926631	3.41239	2.93991	2.68988	2.31828	0.37595	-0.482005	-2.78358	5.03369
HAP2(YGL237C)	0.733301	0.189112	-0.029917	-0.014071	2.49736	0.631836	0.568887	0.245117	0.376281
HMS1(YOR032C)	0.673483	-0.561498	-0.781586	-0.47961	0.152194	-1.64148	-0.800992	0.270076	0.453145
DPB2(YPR175W)	0.857834	0.017742	-0.333405	-0.247653	2.1079	-5.59202	-18.5218	-0.239983	2.21095
HAP5(YOR358W)	0.688799	0.276549	-1.34102	-1.10308	-0.043027	0.716295	-0.36437	0.500392	0.954831
GAL3(YDR009W)	0.832144	2.50691	1.40482	1.03666	-0.43092	2.80891	1.5533	-0.488341	1.61046
HDA1(YNL021W)	0.660736	0.351203	-5.01118	-3.52772	-2.01266	0.896322	0.716138	0.417568	1.32072
ARO80(YDR421W)	0.91298	-0.838624	-0.606703	-0.607154	1.4401	-0.479494	-0.094047	-1.19401	1.00262
MIG3(YER028C)	0.110388	0.083363	0.454468	0.512034	-0.073018	0.340709	-0.453775	0.956523	0.335011
ISW1(YBR245C)	0.569478	-1.44805	-1.68187	-2.69138	-1.27691	-6.08973	-1.18844	-0.356944	1.54678
FKH2(YNL068C)	0.773106	-0.308253	-2.02696	-1.45398	1.73791	-0.839077	-1.00339	0.166751	1.56695
ARC15(YIL062C)	0.85452	0.005908	-0.105064	0.059315	-2.16071	0.382171	-0.355047	0.159015	0.339488
HEK2(YBL032W)	0.576702	0.35418	-0.27512	-0.055244	0.262491	1.03771	0.579437	-0.879053	1.47296
GUF1(YLR289W)	0.573186	-0.580619	0.243337	0.335631	-0.164631	0.482385	0.641279	0.438998	0.571101
ARF3(YOR094W)	0.784946	-0.120327	0.377606	0.458903	-0.337644	0.949808	0.838097	0.009716	0.579789
IRR1(YIL026C)	0.429523	0.766056	0.450496	0.501078	0.369451	0.666248	-0.13936	1.4796	0.730036
MED4(YOR174W)	0.111132	0.128886	0.174225	0.085374	-0.322384	-0.453239	0.152446	0.558105	0.267736
MIG1(YGL035C)	0.039002	-0.103699	-0.320465	-0.570503	-0.425572	-0.181704	-0.903281	0.160067	0.273136
HRP1(YOL123W)	0.459146	-1.96008	-1.85925	-2.38739	2.87517	-2.18903	-0.284866	-3.31234	1.4311
HIR3(YJR140C)	0.457906	-0.44932	-0.82031	-0.849	-0.742957	-0.909868	-1.35285	0.370204	0.325721
PDR1(YGL013C)	-0.251776	-0.375426	-0.406204	-0.080917	0.385822	1.3329	-0.073797	-0.552857	0.337964
GCN5(YGR252W)	0.589776	-1.09376	-3.3784	-2.76274	-2.51861	0.836126	-4.22455	0.137299	1.38899
HCM1(YCR065W)	0.443265	0.365314	0.41744	1.3306	1.82925	0.615677	2.06364	0.770979	2.51909
ADA2(YDR448W)	0.723757	0.175329	0.012998	0.039438	-0.771291	0.552031	0.623358	-0.067311	0.394343
DAL81(YIR023W)	0.618872	-0.850973	-0.298967	-0.175043	0.04924	-0.346806	-0.59005	-0.197843	0.225946
CHD1(YER164W)	0.637761	0.046899	0.000496	-0.125575	0.213345	-0.009906	-0.129166	0.066858	0.292655
ASG1(YIL130W)	0.707192	0.940519	-0.041614	0.207693	-2.04317	-0.501388	-0.02452	0.997957	0.785092
DCP1(YOL149W)	0.578528	0.466847	0.280786	0.299581	1.36957	0.141303	-1.16128	-8.23256	1.39779
CHA4(YLR098C)	0.549642	-0.918249	-1.311	-1.1335	2.51493	-2.65411	1.29569	0.24039	1.48581
BRF1(YGR246C)	0.608595	0.520233	0.861417	0.964285	-0.270843	0.695054	0.542392	0.677846	0.83331
FYV5(YCL058C)	0.485968	0.369336	0.367133	0.771255	-0.442034	-0.556226	-0.831176	-0.114878	0.611439
BUR6(YER159C)	0.578417	0.155578	0.240162	0.42995	-1.00404	1.34663	-1.50671	1.22613	0.95084
CAC2(YML102W)	0.548199	-0.898863	0.149452	0.327382	0.897924	-0.629055	-0.403324	-0.385711	1.22795
HPA2(YPR193C)	0.256261	1.25864	-0.324537	0.166853	2.04901	2.78871	1.42815	-0.044703	3.76753
ERT1(YBR239C)	0.429099	-0.225128	-0.6508	-0.582713	-1.22414	0.254028	-1.11782	-0.618353	0.563116
DAL82(YNL314W)	0.448573	1.74325	-0.62086	-0.597319	-2.15182	-0.614584	-1.49715	0.06251	2.06278
GAL80(YML051W)	0.401326	-0.639673	1.18801	0.916147	2.79396	-0.574039	1.59614	0.379913	1.63911
ARG81(YML099C)	0.52589	0.698221	0.315929	-0.041061	0.479934	0.624248	0.649282	0.833828	0.809363
AFT1(YGL071W)	0.528815	-0.298849	-1.38971	-3.60702	2.32118	3.93929	-2.23305	-5.28855	2.09388
HIF1(YLL022C)	0.216986	1.27613	1.12595	1.08226	2.5311	-0.413063	0.493835	-0.543835	0.342571
CDC39(YCR093W)	0.433599	0.212559	-0.213305	-0.085233	0.726772	0.631497	0.539215	0.510941	0.68751
GCR2(YNL199C)	0.352223	-0.177412	-0.479449	-0.441312	-1.24251	-0.431659	-0.635048	-0.674214	0.273446
ARR1(YPR199C)	0.504483	-0.78201	-0.11927	0.290284	-0.273732	1.70377	-0.251677	0.322693	2.96809
GAT4(YIR013C)	0.346542	-0.406056	-0.090336	-0.433405	0.637516	-0.093111	0.191813	0.354963	0.186541
DAT1(YML113W)	0.381892	0.806444	0.702094	0.708371	1.16761	0.236398	0.095587	0.074884	0.460429
CHZ1(YER030W)	0.400384	-2.43191	1.08807	1.25046	2.21376	0.616131	0.350629	2.39924	2.51354
HMO1(YDR174W)	0.170234	0.533634	0.256874	0.009767	-0.88071	0.261466	0.631909	1.7387	0.436831
HSH155(YMR288W)	0.149816	0.278209	0.764652	0.611115	-0.914815	0.568311	0.43236	-1.54548	0.256085
HAC1(YFL031W)	0.218315	-1.38463	0.942848	1.07459	2.09101	1.44298	2.67298	0.133203	1.81885
JHD1(YER051W)	0.074233	-0.895718	0.025116	0.020279	0.542068	-0.342077	-0.077835	-0.15369	0.122723
JSN1(YJR091C)	0.067988	-0.080033	-0.213592	-0.021184	-0.702126	0.799945	0.208027	-0.103005	0.408642
HHT2(YNL031C)	0.137007	-0.526374	-0.086559	-0.045648	0.372846	-0.457513	0.005953	-0.570173	0.47304
FCP1(YMR277W)	0.284361	-0.384607	0.586756	0.571437	-1.17882	0.138162	-1.50325	-1.16152	0.688803
FLO8(YER109C)	0.274249	-0.631679	0.039039	0.103698	0.418701	0.027755	0.399147	0.794221	0.555016
HST1(YOL068C)	0.054264	0.044526	0.144668	0.102328	0.097099	0.10338	-0.082595	0.143979	0.024131
DOT1(YDR440W)	0.299537	0.128577	0.873369	0.66123	1.43602	-0.366087	1.218	0.553069	0.433691
ESS1(YJR017C)	0.276305	-0.392047	0.193117	-0.025881	-2.27627	-0.459188	-0.279619	-1.87968	0.510992
IOC4(YMR044W)	-0.008153	0.065685	0.232211	0.431719	-1.19046	1.30322	0.66323	0.362909	0.678115
CAF4(YKR036C)	0.350804	0.180035	-0.244069	-0.325261	-0.377527	0.166223	-0.874109	0.339486	0.356694
IME4(YGL192W)	-0.0399	0.012049	-0.061488	-0.06848	0.808782	0.913567	0.060549	0.151507	0.103343
ASH1(YKL185W)	0.336416	-4.78166	-3.84989	-3.07893	-0.929829	-0.916329	-1.92556	1.49852	1.34427
HAL9(YOL089C)	0.065397	-2.53791	-0.050318	0.015904	1.35737	-3.65182	-5.98769	-5.60943	3.03264
DCP2(YNL118C)	0.202596	-0.01081	0.002643	0.005	-0.06643	0.156574	0.004667	0.111185	0.031368
HMS2(YJR147W)	-0.029263	-1.68424	1.68733	1.65672	0.068457	1.97805	4.3986	1.92402	3.3265
ASM4(YDL088C)	0.299221	-1.63772	-4.74682	-3.97072	-0.534122	0.520838	-0.948837	-0.081828	0.783001
CRZ1(YNL027W)	0.205783	0.23348	0.390211	0.339553	0.158326	-0.313728	-0.527604	0.704206	0.288292
HAA1(YPR008W)	0.012536	0.093942	0.007385	-0.050267	0.018304	-0.302996	-0.146556	0.031485	0.110783
FHL1(YPR104C)	0.118071	-0.490506	0.123543	0.135356	1.0371	-0.267203	0.009458	-0.063443	0.214157
HST4(YDR191W)	-0.130444	-0.105837	0.147165	-0.18865	0.190752	-0.769776	0.311423	-0.139832	0.288324
EAF3(YPR023C)	0.112972	-0.516764	0.667263	1.04957	-2.29994	1.73618	1.80289	-0.139056	1.3154
GAL11(YOL051W)	0.084552	0.034433	-2.98355	-2.05375	3.50146	-4.95125	0.80929	-1.0568	1.05679
IOC2(YLR095C)	-0.189035	-0.526143	0.176326	0.473585	2.04397	1.30034	-0.135886	0.433068	0.825261
GIS1(YDR096W)	0.018521	2.07861	1.56893	2.03779	0.581334	2.33819	1.90916	1.98129	1.58544
IME1(YJR094C)	-0.214293	0.150337	0.142473	0.138955	0.021201	-0.011565	0.148527	-1.23585	0.411837
EST1(YLR233C)	0.052088	-0.153385	-0.514115	-0.325883	-0.203747	-0.235939	-1.09714	-0.174268	0.411325
EDC1(YGL222C)	0.065745	0.020877	-0.165797	-0.1239	0.312182	0.761265	0.167047	0.033267	0.328793
HAT1(YPL001W)	-0.136025	-0.151464	0.020221	0.107116	0.296751	0.181162	0.154742	0.137307	0.103416
HIR1(YBL008W)	-0.178705	0.423751	-1.07964	-2.13243	-1.14453	0.902305	0.285274	-1.4767	0.889846
ESC2(YDR363W)	0.02256	-0.360324	-0.428516	-0.424315	-0.576278	0.09765	-0.197531	0.679251	0.255977
ASF1(YJL115W)	0.154018	-0.914541	-0.322279	-0.304669	0.94355	-0.012825	-0.742614	-1.38813	0.430239
DFR1(YOR236W)	0.027457	0.134102	-0.040095	0.02815	1.08577	0.093968	-1.26952	0.229008	0.546972
CAF20(YOR276W)	0.107338	-0.206231	1.67794	1.3296	2.37386	-0.246436	0.433548	1.02551	0.728295
CEP3(YMR168C)	0.016864	-0.745254	0.331772	0.234834	-0.066711	-0.222843	-0.22976	0.021349	0.223053
FZF1(YGL254W)	-0.060455	0.136253	0.147376	0.273377	0.068144	0.342325	0.117305	0.500638	0.192418
BDF2(YDL070W)	0.080877	1.2161	1.56588	1.35713	1.14695	0.5734	-1.37059	-0.437214	1.59512
AZF1(YOR113W)	0.076205	0.236245	0.069943	0.175309	0.54657	0.295069	-0.024794	-0.380913	0.23945
ECM22(YLR228C)	-0.074569	-0.839033	-0.558985	-0.538907	0.897761	-0.978605	1.61836	0.323539	1.10544
DOT6(YER088C)	-0.080835	-1.33785	-3.91975	-3.62204	-4.52152	-12.4169	-12.8005	-8.55262	2.292
AFT2(YPL202C)	0.060085	0.102532	0.400002	0.384533	0.93879	0.804839	-0.312866	0.046452	0.149679
DMC1(YER179W)	-0.093577	-0.167549	0.216482	-0.010349	0.096976	0.014662	-0.008938	0.772996	0.472316
CBS1(YDL069C)	-0.130977	-0.426157	-0.749627	-0.697216	-0.159532	0.061075	-0.267822	0.08881	0.466151
Dummy57	-999	-999	-999	-999	-999	-999	-999	-999	-999
