DTX2	-0.106851	-0.135389	-0.498805	-0.662798	-0.293393	-0.0243237	0.213832	0.109021	0.57181	0.0850442	0.285202	-0.597387	-0.470276	-0.356441	-0.58511	-0.790234	-0.777091	0.495701	0.204756	-0.664949	-0.310111	0.331772	-0.198919	-0.378421	-0.78773	-1.14558	-1.56237	-1.66129	0.328604	-0.148087	-0.583471	-0.480355	0.530426	1.57993	-0.34461	-0.415556	-0.51005	-2.08559	-2.23214	-0.596936	-0.192312	-0.893992	-0.0715554	-0.91691	-0.10817	-0.209326	0.0264434	-0.503658	-1.10882	-0.932913
DTX4	0.149606	0.0990912	-0.370993	-1.00802	-1.6624	-0.702094	-0.568842	-0.444337	-0.480167	0.143099	0.195456	0.00462932	-0.392359	-0.411563	-0.741924	-1.05508	-1.08583	-0.890239	0.0304785	-0.289589	-0.816603	-0.998063	0.0530213	0.167263	-0.337304	-1.80143	-2.44761	-2.35039	-0.0493517	-0.0447916	-0.444397	-1.24143	-1.25273	-1.37441	0.172643	0.196856	-0.363422	-2.90104	-4.02907	-3.61381	-0.207556	-2.77139	0.0177043	-2.54805	0.110153	0.189324	-0.15167	-0.587023	-3.46204	-2.77835
DUS4L	0.0527267	-0.179057	0.197101	-0.0629725	-0.0567009	0.282465	0.333118	0.546958	0.258376	-0.203536	-0.00686221	-0.140979	0.380981	0.0781424	0.109791	0.393074	0.261278	0.341178	-0.163683	0.364024	0.301781	0.407345	-0.0519833	0.258253	0.314256	0.162913	-0.266188	-0.741648	-0.0650082	-0.0759151	-0.0278845	-0.28044	-0.122481	-0.220937	-0.0213952	0.393687	-0.0203989	-0.280803	-0.501199	-1.17965	0.043677	0.0292595	0.0617435	0.0119648	-0.0733434	0.121558	-0.235273	0.156011	-0.511086	-0.0911181
DUSP10	-0.155519	0.081097	-0.609593	-1.05679	-0.438492	-0.136301	0.263329	0.371953	1.40423	-0.0404233	0.355265	-0.410653	-0.50782	-0.523899	-0.85417	-0.709514	-0.116067	0.274276	-0.0214331	-0.737943	-0.972549	0.185711	0.279044	-0.157667	-1.04042	-2.15346	-2.63304	-1.73577	-0.196124	-0.165882	0.185082	0.612128	0.765017	0.725266	-0.00737706	-0.190788	-0.711517	-2.73068	-3.08882	-1.56939	-0.81792	-1.57464	-0.520599	-1.07469	0.189838	-0.154482	-0.532322	-1.21752	-2.36585	-1.7497
DUSP11	0.0947255	0.0215731	-0.257381	-0.463726	-0.332338	-0.0697851	-0.0568636	0.077794	0.15569	-0.048483	-0.0728765	-0.127538	0.0548834	-0.00213386	-0.161932	-0.0685866	-0.0846801	0.199248	-0.0563324	-0.138331	-0.0834848	0.171983	-0.0652531	-0.269923	-0.801309	-1.6238	-2.00892	-2.29177	0.0834415	-0.0750241	-0.226062	0.072951	0.818001	0.863022	-0.0336741	-0.0672858	-0.799633	-2.04396	-2.71741	-2.32534	-0.596368	-1.90896	-0.438294	-1.99476	0.058935	-0.2362	-0.248061	-0.853483	-2.84522	-2.61218
DUSP12	0.181441	0.0859798	-0.0793437	-0.367591	-0.165666	-0.0384708	0.349566	0.311018	0.277631	-0.156427	0.0456638	-0.0661971	0.0473207	-0.17733	-0.0753973	0.0702087	0.0983557	0.195779	-0.171414	-0.0737979	-0.0914079	0.219665	-0.0989855	-0.00784626	-0.143063	-0.318076	-0.785391	-1.04523	0.0690327	0.0492027	-0.185729	-0.527961	0.319856	0.557125	0.0880552	0.215669	-0.235563	-0.694063	-1.0783	-1.18997	-0.169691	-1.31071	-0.202986	-0.968364	-0.112503	-0.0429402	-0.108995	-0.11439	-0.888619	-1.16633
DVL1	-0.0330798	0.0791013	-0.498992	-0.587212	0.0313017	-0.0776498	0.103265	0.0602697	0.0106952	-0.00957355	0.151885	-0.333502	-0.399819	-0.196666	-0.0467924	-0.0822628	-0.0789907	0.290991	-0.0887678	-0.384713	-0.0455197	0.16884	-0.105872	0.0175425	-0.138939	-0.276831	-0.587853	-0.926992	0.329375	-0.189726	-0.200121	-0.226542	-0.644754	-0.381994	-0.394969	-0.321674	-0.108533	-0.594841	-0.97155	-1.19941	0.159216	-1.36783	0.108943	-0.488583	-0.154179	0.000215544	-0.0688376	-0.12557	-0.704139	-0.523427
DVL2	-0.0349564	0.0811356	-0.343913	-0.616888	-0.93116	-0.654133	-0.346377	-0.43627	-0.0510158	0.188468	-0.0519963	0.0633712	-0.233139	-0.333207	-0.431925	-0.38386	-0.573956	-0.436875	0.151992	-0.184077	-0.440316	-0.353539	0.0948502	0.00375099	-0.823901	-1.74609	-2.76241	-3.28259	-0.114298	-0.0574467	-0.0603463	-0.833279	-0.603288	-0.5367	-0.118242	-0.0842543	-0.690296	-1.58337	-3.26726	-4.676	-0.292809	-3.57083	-0.139838	-3.19093	0.0758658	0.109575	-0.134452	-0.49671	-1.81735	-2.6495
DYNC1H1	-0.0785497	0.112317	-0.550899	-0.953542	-0.697095	-0.63454	-0.45943	-0.48467	-0.459051	-0.0798107	0.220845	-0.382318	-0.50536	-0.264651	-0.554146	-0.609236	-0.0548388	-0.166178	-0.0257615	-0.687842	-0.488794	-0.209535	-0.120391	-0.312001	-1.81904	-2.59618	-3.62492	-3.97304	0.233203	-0.222871	-0.762211	-1.15741	-1.09393	-1.16575	-0.154419	-0.354788	-0.506586	-3.31651	-3.83107	-3.24377	-1.20112	-4.12284	-0.990413	-3.76957	-0.0594353	-0.245848	-0.684634	-1.37137	-2.5574	-3.04652
DYNC1I2	0.0313052	0.0964769	0.00932328	-0.518264	-0.568136	-0.255577	-0.239292	-0.491135	-0.531109	0.0869476	0.0940544	-0.242367	-0.172614	-0.42749	-0.263128	-0.315639	-0.336113	-0.139689	-0.00904662	-0.151159	-0.405529	-0.421104	-0.0722682	-0.0281909	-0.246989	-0.577074	-1.30094	-1.72487	0.0801488	-0.0458447	0.0120826	-0.977581	-0.857989	-0.604066	0.0974147	0.209338	-0.254711	-0.925283	-2.18284	-2.85881	-0.178723	-2.57572	-0.0477515	-1.97684	0.0587542	0.162748	-0.239533	-0.273796	-1.10349	-1.46811
DYNC1LI1	0.116717	0.0352566	0.0981658	-0.0993405	-0.270087	0.0390665	-0.00375341	0.019898	0.00520894	0.00050349	0.0599674	0.112921	0.284875	-0.084924	-0.0422366	0.0710516	0.106901	0.110013	0.0123963	0.223712	0.00954023	0.00051457	-0.135406	0.0215584	-0.124555	-0.0054872	-0.351309	-0.560324	0.0356462	0.0329182	0.0657852	0.0306935	0.0977534	0.131145	-0.0511489	0.196786	-0.320239	-0.321929	-1.41016	-1.51718	-0.256762	-0.252911	-0.0310314	-0.406261	0.0139427	0.101314	-0.0401544	-0.00713642	-0.901461	-0.653286
DYRK3	-0.0729657	-0.120527	-0.361425	-0.543888	-1.20593	-1.73283	-1.53532	-1.61014	-0.617617	-0.00820668	-0.015037	-0.145669	-0.184001	-0.225584	-0.413445	-0.733774	-0.886887	-0.828698	0.0885493	-0.25655	-0.638415	-0.768782	0.191285	-0.654554	-0.870603	-1.68933	-2.57392	-3.74194	-0.282455	-0.0648503	-0.0686926	-0.0297163	-0.155473	0.177169	0.173027	-0.0840126	-1.13593	-2.34593	-2.64772	-3.83254	-0.871801	-2.90332	-0.658574	-5.20734	0.221577	-0.376063	-0.375222	-0.9695	-2.26653	-3.43444
DZIP1L	0.154958	-0.157362	-0.0664208	-0.0592808	-1.17196	-0.890675	-0.656863	-1.042	-0.395001	0.0797448	0.186474	0.115075	-0.194705	-0.562461	-0.379483	0.135581	-0.711366	-0.0866458	0.038668	-0.154208	-0.518394	0.0551745	0.000656417	-0.627825	-2.05683	-3.11095	-4.65195	-3.90102	-0.501576	0.0333619	0.0940128	0.425896	1.68629	2.23573	0.128712	-0.0758197	-1.39114	-4.11458	-4.15452	-5.54397	-1.39714	-3.36211	-0.829203	-4.16222	-0.140899	-0.0850608	-0.784645	-2.29281	-3.27653	-4.07063
E2F5	0.116417	0.0593668	-0.0735978	-0.316672	-0.265217	0.211477	0.257126	-0.00814754	-0.215755	0.0239335	0.148857	-0.198693	-0.0230714	-0.116031	0.00559861	-0.0821457	-0.0640299	-0.0610138	-0.0427199	-0.14499	0.0962533	-0.0111099	0.0397517	-0.611342	-0.606099	-0.695585	-1.15473	-1.19574	0.0108646	-0.250996	0.0755023	0.0472307	-0.938835	-1.52386	0.0632367	-0.168076	-1.03524	-1.45592	-1.57484	-1.44775	-0.696246	-1.2362	-0.313645	-1.44419	0.099835	-0.301101	-0.529937	-0.516711	-1.80616	-1.54728
E2F6	-0.0226341	0.0156298	-0.427815	-0.374649	0.0739554	0.456834	0.667681	0.606688	0.177057	-0.0259284	-0.0372347	-0.0627285	-0.0876553	-0.190211	0.0808349	0.353155	0.515082	0.582327	0.0097534	-0.244773	0.170141	0.643842	-0.137044	-0.0207653	-0.824141	-1.39786	-1.0419	-0.721371	0.234385	0.0610867	0.0596441	0.913736	1.20052	1.03604	-0.0357779	0.061536	-0.913873	-1.75085	-0.889118	-0.582426	-0.923492	-0.17447	-0.719444	-0.358547	-0.0571898	-0.0341126	-0.267184	-0.713715	-1.70814	-0.893319
EAF2	-0.0274223	-0.0442413	-0.436889	-0.492159	-0.725118	-0.444707	-0.143967	-0.0129447	-0.0545189	-0.0781865	-0.144286	-0.0685287	0.00522408	-0.0761766	-0.014552	-0.101073	-0.164822	0.160154	-0.0163352	0.0676469	-0.196857	0.13432	0.00582976	0.107452	-0.256978	-0.951439	-1.45038	-1.82484	-0.10827	0.24253	-0.0682813	0.362757	2.09495	2.39887	0.0990451	0.160309	-0.0956663	-1.03634	-2.39267	-1.35977	-0.347548	-1.75365	-0.303934	-1.40408	0.0398225	0.217152	-0.33151	-0.584893	-1.29599	-1.52983
EARS2	0.0264993	-0.0577947	-0.0561696	-0.431992	-0.234	-0.314008	-0.124001	-0.270572	-0.406218	-0.191608	0.0702858	-0.109576	0.136492	0.328571	-0.03238	-0.0883446	0.336051	0.205344	-0.123411	0.0441182	0.177876	0.189829	-0.124006	-0.116053	-0.549077	-1.02328	-1.40324	-1.3693	0.061774	-0.0537211	-0.21981	-0.0983849	0.385037	0.0187111	-0.0245864	-0.112261	-0.629193	-1.21706	-1.6635	-2.53791	-0.614872	-1.34978	-0.435736	-1.73337	-0.0306483	-0.248206	-0.350288	-0.563522	-1.20113	-1.3103
EBP	-0.13467	-0.163429	-0.172181	-0.445614	-0.701715	-0.53856	-0.405307	-0.203336	-0.0702638	-0.133969	-0.00945952	0.043309	-0.0510664	-0.0359633	-0.157816	-0.249139	-0.0310024	0.172303	-0.107548	-0.178216	-0.13645	0.0107149	-0.149326	-0.114596	-0.115511	-0.483613	-0.819382	-0.883165	0.203822	-0.0970128	-0.219893	-0.855424	-1.09405	-1.12255	-0.0828599	-0.0333917	-0.0524661	-0.686986	-1.17857	-1.44572	-0.179368	-1.37421	-0.145807	-1.33642	-0.194831	-0.112662	0.00934162	-0.213739	-0.701013	-0.71336
ECD	0.0697907	0.136839	-0.204279	-0.32168	0.037425	0.0519298	0.07444	0.138496	0.245561	-0.110634	0.00190454	-0.0333808	0.0799577	-0.0688707	-0.175071	-0.138306	-0.198296	0.0270396	-0.0299942	-0.0218803	-0.120161	-0.0482253	0.0335856	-0.16742	-0.659736	-0.91199	-1.30753	-1.3463	-0.140676	0.134377	-0.231761	-0.660421	0.581807	0.941787	-0.0364605	-0.204921	-0.893298	-1.40275	-2.40114	-2.31409	-0.495087	-1.37253	-0.346548	-1.59574	0.0574103	-0.00385626	-0.448279	-0.6175	-1.45665	-1.35471
ECE1	-0.205314	-0.0876088	-0.17087	-0.33718	-0.0242603	0.127952	0.600382	0.61046	0.695258	0.0953311	0.0301378	-0.421769	-0.404649	-0.161317	-0.27564	-0.0333021	0.100725	0.218874	0.129126	-0.491809	-0.268305	0.279574	-0.154404	0.0203273	-0.482162	-0.410975	-0.88863	-0.711421	0.300572	-0.204041	-0.617573	-1.14173	-0.890848	-0.462238	-1.12983	-0.611528	0.42067	-1.17007	-0.064852	-1.96731	-0.396457	-2.05498	-0.461784	-1.43067	-0.135107	0.0793238	-0.126015	-0.29794	-0.793036	-0.00281995
ECE2	-0.199168	0.0455117	-0.382571	-0.741871	-0.293831	0.340497	0.606377	0.447484	0.00725375	-0.0708835	-0.0448604	-0.103036	-0.131465	-0.133225	0.0993842	0.225077	0.655377	0.612394	-0.0869668	-0.359957	0.143706	0.718796	0.0161041	-0.0945991	-0.577572	-0.945101	-1.51444	-1.64672	0.0407226	-0.0875507	-0.169498	0.626946	0.698696	0.163382	-0.0780929	-0.198548	-0.155564	-1.21162	-1.5345	-1.14799	-0.623242	-1.10377	-0.307841	-1.09607	-0.0589575	-0.116554	-0.216292	-0.241003	-1.5509	-1.50208
ECI1	-0.105455	-0.0148585	-0.0766354	-0.232434	-0.152819	-0.492669	-0.29246	-0.219411	-0.166498	-0.0770139	-0.00287607	-0.0609701	0.015995	0.0625922	-0.00864494	-0.345159	-0.167837	-0.192556	0.00623504	-0.0704754	-0.108207	-0.314461	-0.0281063	0.0127644	-0.0432366	-0.209434	-0.396874	-0.492279	0.103279	-0.0646681	-0.0266659	-0.469394	-0.473441	-0.455561	-0.010566	-0.0224743	-0.259395	-0.296335	-0.846858	-1.4209	0.104239	-0.735885	-0.0220073	-0.650813	-0.1132	-0.0428999	0.113892	0.0757974	-0.303384	-0.437379
EDA	-0.126203	-0.0225295	0.381983	-1.04019	-1.65069	-1.35743	-0.436106	0.0395086	0.730741	-0.138988	-0.124347	-0.320872	-0.399984	-0.315659	-0.0355525	-1.03003	-0.629518	0.24687	-0.133926	-0.782155	-0.569924	0.15982	0.197976	0.35284	-0.551162	-3.06196	-1.83607	-1.74279	0.182162	-0.0608556	-0.565861	-1.34234	-2.22977	-2.71554	-0.414707	0.0777123	-1.20561	-2.18799	-2.96613	-2.42474	-0.273912	-2.52711	-0.36962	-3.86557	0.222006	0.319955	-0.575082	-1.87523	-2.65977	-2.81741
EDC4	-0.157757	-0.0997463	-0.282768	-0.234374	-0.0254368	-0.00783642	0.0565388	0.184377	0.119068	0.073079	0.0338117	-0.245516	-0.424403	-0.23823	-0.0592145	0.149724	0.324084	0.270854	0.00841596	-0.392756	-0.00142517	0.261472	-0.156302	-0.0124565	-0.63532	-0.865891	-1.25291	-1.3718	0.325697	-0.0585515	-0.515378	-1.192	-0.684557	-0.316719	-0.3917	-0.161643	-0.308524	-1.56147	-1.25907	0.423121	-0.595788	-1.0917	-0.377981	-0.785556	0.0267171	0.0260505	-0.244768	-0.768311	-1.29641	-1.46925
EEA1	0.144276	0.046872	-0.197938	-0.329698	-0.176371	0.0300734	0.176659	0.177841	0.319506	-0.0410006	0.048228	0.0261515	0.142309	-0.0425978	-0.155809	-0.325274	-0.299125	0.210348	-0.0376829	0.0199735	-0.260273	-0.0148156	-0.0387195	0.219166	-0.954848	-1.23703	-2.07434	-3.07495	-0.205696	-0.122684	-0.583642	-0.850263	-0.655326	-0.214485	0.0802484	0.22395	-0.942756	-2.1863	-2.2482	-2.52124	-0.848306	-2.36426	-0.662661	-2.62097	0.0116524	0.0025137	-0.593604	-0.859511	-2.34274	-3.04462
EED	0.0727399	0.0659496	-0.311766	-0.607381	-0.446389	-0.251698	-0.0184208	-0.11515	-0.109533	-0.0399479	0.0943976	-0.0400277	-0.0680843	0.0294128	0.0358531	-0.00583193	0.0646756	0.42352	-0.0961967	-0.238979	-0.0883886	0.331491	0.0332452	-0.0286504	-0.736631	-1.61402	-2.36012	-2.14477	-0.0314804	0.11154	-0.150551	0.118914	0.633002	0.712564	0.0242126	0.101996	-0.710067	-2.34932	-2.43044	-1.96998	-0.710645	-1.72454	-0.620704	-2.09072	0.0156939	0.0273684	-0.247099	-0.870721	-2.67576	-2.35963
EEF2K	0.0971562	0.0347578	-0.499275	-0.979986	-0.902748	-0.642231	-0.285676	-0.475205	-0.438347	0.0492669	0.202345	-0.207571	-0.286022	-0.335195	-0.724939	-0.58257	-0.441224	-0.399413	-0.0151241	-0.350495	-0.668018	-0.325237	-0.0849079	-0.180098	-1.44442	-2.30259	-5.94754	-7.31541	0.0195322	-0.195797	0.0725495	-0.288397	-0.737569	-1.03179	-0.144232	0.0156612	-0.882522	-2.50514	-5.6519	-7.0076	-0.98948	-6.53517	-0.541374	-5.8088	-0.0593954	-0.0356406	-0.591854	-0.725526	-3.7383	-5.72455
EEFSEC	-0.0484468	-0.0940256	-0.196253	-0.527432	-0.486972	-0.152254	0.0340119	-0.141665	-0.0257325	0.0189531	0.141184	-0.521116	-0.523977	-0.419755	-0.454695	-0.189391	-0.262449	-0.0762738	-0.0342503	-0.774866	-0.376211	-0.102201	-0.135656	0.311257	-0.566565	-0.995977	-1.91675	-1.76632	0.361825	-0.230708	-0.144602	-0.680397	-0.557684	-0.378208	-0.0799256	-0.174941	0.420735	-1.15175	-1.92173	-2.58275	-0.656918	-3.45718	-0.0472819	-2.05293	-0.184441	0.163671	-0.262942	-0.0839054	-1.5724	-1.64975
EEPD1	-0.124868	-0.0797852	-0.580375	-1.08251	-0.557438	-0.202725	0.443234	0.246049	0.240731	-0.0462302	0.101786	-0.130003	-0.262034	0.0603185	-0.0650612	0.0970424	0.397397	0.358661	-0.0165418	-0.260683	0.275086	0.804701	0.190893	-0.216685	-0.224256	0.237075	0.03617	0.178345	0.0517884	-0.191467	0	0.308837	-0.0408051	0.106696	-0.0951794	-0.107203	-0.526363	-1.72917	-3.42723	-3.49331	-0.616068	0.150007	-0.331623	-2.45238	-0.020103	0.088873	-0.0354873	0.271927	0.00665137	-0.152775
EFNA4	-0.117585	-0.0570319	-0.345806	-0.887452	-1.18625	-0.730649	-0.573948	-0.457282	0.0654771	0.0127186	0.261654	-0.233765	-0.300409	-0.119585	-0.566592	-0.789162	-0.432243	-0.235172	-0.0150337	-0.523885	-0.515951	-0.307076	0.16101	-0.564357	-0.451294	-1.95793	-3.06245	-3.98329	0.11087	-0.356905	0.105288	0.435097	0.42888	0.234451	-0.135379	-0.434336	-0.737896	-1.95141	-2.35515	-2.4518	-0.612329	-3.4309	-0.575745	-3.4879	0.0298661	-0.37262	-0.167766	-1.0899	-3.01585	-3.68918
EFR3A	0.103603	0.0550886	-0.0826869	-0.062139	-0.170262	-0.155457	-0.2025	-0.275654	-0.385129	0.0150103	0.0212382	-0.0650218	-0.0785776	0.0005055	-0.191067	-0.157424	-0.0315033	-0.348669	-0.0285514	-0.00777268	-0.111244	-0.266324	-0.0574497	-0.0863334	-0.203497	-0.42076	-0.362975	-0.405425	-0.19835	0.0407246	-0.0323218	-0.48888	-0.865618	-1.04292	-0.00437815	0.0911559	-0.385967	-0.198516	-0.458523	-0.875397	0.120022	-0.898541	-0.10672	-0.915649	0.01771	-0.0741575	-0.0454809	0.0194167	-0.569506	-0.690646
EFTUD1	-0.0478408	-0.203096	-0.137454	-0.171752	0.191554	0.0394361	-0.00552029	-0.193356	0.0610222	-0.0139628	0.172887	-0.0536658	-0.295406	0.0501508	-0.0984163	-0.334838	-0.214426	0.284238	0.10245	-0.394691	-0.517982	0.119681	-0.0160324	-0.168977	-0.402168	-0.873729	-0.0810278	-0.428417	0.227891	-0.23654	-0.456373	-0.32817	0.14726	0.348435	0.0218454	0.0912871	-0.701194	-1.29045	-2.20455	-2.5793	-0.0338462	-0.0901062	0.111215	-0.731648	-0.0789297	-0.180819	0.0919769	-0.342236	0.17805	-0.849431
EFTUD2	-0.0760316	-0.0154092	-0.350966	-0.804678	-0.500841	-0.449375	-0.29565	-0.319106	-0.475734	-0.0761956	0.173375	0.0178758	-0.192122	-0.0983141	-0.301619	-0.328302	-0.050602	0.0246718	-0.00406108	-0.321739	-0.306031	0.0577299	-0.0865547	-0.0843003	-0.871653	-1.31208	-1.77432	-1.99053	0.0727887	-0.0942788	-0.232018	-0.996577	-0.898393	-0.773793	-0.0288417	-0.0958274	-0.972792	-1.76234	-2.51916	-3.13455	-0.812057	-3.00776	-0.524846	-2.50925	-0.0857702	-0.161605	-0.366526	-0.799397	-1.37159	-1.99252
EGFL8	-0.066438	-0.0767509	-0.352725	-0.654894	-0.494621	-0.699398	-1.01735	-0.931579	-0.866397	-0.154469	0.243887	-0.116567	0.0635031	-0.110092	-0.250969	-0.637254	-0.512171	-0.390943	-0.228019	-0.0612017	-0.23008	-0.492244	-0.187113	-0.1661	-0.344596	-1.20794	-1.66706	-1.88537	0.0728463	-0.0721773	0.192467	0.101388	0.242572	0.48916	-0.120312	-0.245355	-0.1489	-1.10902	-2.00879	-1.71861	-0.157249	-1.6028	-0.0583662	-1.30202	-0.365423	-0.446092	-0.274521	-0.688681	-1.21887	-1.6363
EGFR	0.0308076	0.0452324	0.0872458	0.0224266	0.580269	0.35013	0.475563	0.6746	0.760501	-0.132762	-0.161151	0.0600722	0.120529	0.199868	0.0684418	-0.17223	-0.135426	0.0448847	-0.0921818	0.0101931	0.0813632	-0.185493	0.0599451	-0.316705	-0.867645	-1.90191	-2.8265	-3.36346	0.00279013	-0.0634393	-0.217082	-0.94289	-0.856819	-0.0362975	0.0574805	0.076557	-1.0293	-3.12288	-4.6395	-5.35681	-0.504288	-4.3939	-0.498095	-4.37154	0.0346721	-0.0903483	-0.199875	-0.676601	-2.07085	-2.55322
EHD2	-0.0653126	-0.00439712	-0.262573	-0.676061	-0.569424	-0.48885	-0.485736	-0.488558	-0.54127	0.065747	0.0341669	-0.120399	-0.36411	-0.309675	-0.558337	-0.724772	-0.37942	-0.552432	0.104543	-0.414703	-0.589338	-0.519194	0.0287226	-0.259358	-0.909869	-1.76545	-2.36378	-3.17969	0.078805	-0.127626	-0.164285	-0.892189	-0.247981	-0.231447	-0.0160332	-0.0894233	-0.904255	-2.16651	-3.26763	-2.97663	-0.48965	-4.15841	-0.275617	-3.49231	0.00496278	-0.0246521	-0.349639	-0.709716	-1.58798	-2.27952
EHD3	-0.0781164	-0.0901975	-0.646879	-1.22716	-0.843185	-0.121593	0.0148869	-0.129667	-0.0675831	0.163293	0.488133	-0.431651	-0.775049	-0.375452	-0.632675	-0.576889	-0.220103	-0.232289	0.0766132	-0.972856	-0.507376	-0.282379	-0.160139	-0.0779777	-0.945732	-2.02072	-3.49787	-3.49383	0.268446	-0.27584	-0.44731	-1.56898	-1.5349	-1.05914	-0.0974631	-0.283399	-0.799295	-2.82292	-0.679684	-5.392	-0.953972	-4.32303	-0.63973	-4.41678	-0.175063	0.077102	-0.519611	-0.953459	-3.43873	-2.37927
EHF	-0.0543404	0.0335024	-0.27314	-0.668008	-0.632878	-0.464205	-0.105406	-0.0608328	0.230652	-0.0394982	0.00998105	-0.300491	-0.231518	-0.162144	-0.881351	-0.935234	-0.689954	-0.497475	0.0290096	-0.48167	-0.907475	-0.600017	-0.0897953	0.146453	-0.47226	-1.16259	-1.46168	-1.75837	0.0890111	-0.100039	-0.180424	-0.442764	-0.92391	-1.26336	0.0384085	0.163657	-0.524	-1.25851	-1.90556	-2.88025	-0.429377	-1.93495	-0.218453	-1.9867	-0.0183202	0.0613145	-0.428719	-0.622619	-1.5972	-1.83723
EHMT1	0.0417699	0.01514	-0.421858	-0.762811	-0.62647	-0.375999	-0.25914	-0.260141	-0.388255	-0.0735357	0.0620662	-0.0658466	-0.320539	-0.171926	-0.175131	-0.44711	-0.159706	-0.314538	-0.045898	-0.325552	-0.15887	-0.188467	0.0755212	-0.194175	-0.295033	-0.967965	-1.26435	-1.44477	-0.0919592	-0.0861212	0.19594	-0.27091	-0.364973	-0.429054	-0.0873429	0.109905	-0.356837	-1.05511	-1.5472	-1.77241	-0.258806	-1.28843	-0.0268675	-1.82568	0.0683561	-0.150418	-0.0839496	-0.200194	-0.909282	-1.39831
EIF1AD	-0.0297059	-0.103906	-0.925777	-0.458794	-0.211266	0.240185	0.301784	0.142517	0.222619	0.102986	-0.00813987	-0.222327	-0.215881	-0.156699	-0.189123	-0.164647	0.154089	0.223927	0.123243	-0.278023	-0.167388	0.183128	0.0866926	-0.618461	-1.74261	-2.90655	-3.77839	-3.52987	-0.0898508	-0.0427064	-0.598674	-0.320588	0.344269	0.513767	-0.0173063	-0.016036	-2.08536	-3.92768	-3.66904	-3.72448	-1.37895	-3.25491	-1.33304	-3.42745	0.0256306	-0.187412	-0.530367	-1.50087	-3.5474	-3.94474
EIF2B2	-0.113109	-0.00557307	-0.0256706	-0.158353	0.144706	0.0434863	-0.0256039	-0.00418073	0.073568	-0.0635838	-0.036416	-0.00934832	-0.0466691	-0.0474259	-0.0573942	-0.125778	0.0559057	0.0201716	-0.0536344	-0.283752	-0.0840655	0.0143904	0.153869	-0.224912	-0.0475622	-0.127506	-0.387771	-0.407427	-0.0168322	-0.268799	0.149703	0.239646	0.113666	0.296873	-0.00979322	-0.144625	-0.377601	-0.356203	-0.84204	-1.14279	0.176393	-0.615718	0.0493363	-0.507112	0.0054357	0.0105845	0.08861	0.0704222	-0.144883	-0.639782
EIF2B4	-0.147535	-0.0323004	-0.180797	-0.476005	-0.167156	-0.205981	-0.19483	-0.148878	0.0509004	-0.143446	0.145522	-0.257936	-0.151912	0.000507602	-0.228988	-0.325077	-0.215464	0.0896876	-0.109172	-0.270095	-0.315523	0.0338691	-0.1036	-0.0775066	-0.571091	-0.927148	-1.34613	-1.86312	0.300494	-0.232892	-0.385059	-0.869367	-0.579151	-0.307938	-0.151208	-0.16259	-0.0487224	-1.46278	-1.70053	-1.31462	-0.489558	-2.35895	-0.249588	-1.8487	-0.151253	-0.0664059	-0.205965	-0.273427	-1.13427	-1.6231
EIF2B5	-0.0412587	-0.0945221	-0.1497	-0.347168	-0.247883	0.0145213	0.150093	-0.0297425	0.170485	-0.0559976	-0.110269	-0.284861	-0.257234	-0.180413	-0.189678	-0.141587	-0.00364738	0.306418	-0.0220873	-0.368014	-0.198408	0.300153	-0.2181	0.0441772	-0.0700933	-0.0904404	-0.03115	-0.165838	0.336467	-0.270443	-0.294708	-0.299087	-0.168546	-0.1481	-0.0585087	-0.0698422	0.365695	-0.613921	-0.528762	-0.0920653	-0.331253	-0.778094	-0.134421	-0.76991	-0.244779	-0.0400505	0.0523267	0.0503758	-0.464456	-0.649351
EIF2S2	0.11081	-0.0269962	0.107475	-0.0383467	0.0466154	0.0893963	0.243073	0.201383	0.295661	-0.0700753	0.0624898	-0.0194276	0.21435	-0.0945431	-0.061561	-0.0213677	0.0576736	0.37594	-0.0678363	0.262185	-0.0242428	0.21494	-0.0890812	0.0862796	0.0999784	-0.0938249	-0.0903657	-0.39993	0.0970297	0.0212555	-0.0732838	-0.177721	0.00211655	-0.17445	0.0201199	0.296195	0.305347	0.301568	-0.223049	-0.692913	-0.169878	-0.551207	-0.0570051	-0.42818	-0.0757873	0.0570469	-0.111796	0.116004	-0.288457	-0.490437
EIF3B	-0.192584	-0.0305227	-0.392446	-0.859892	-0.453152	-0.39782	-0.00555552	-0.089792	-0.086774	-0.135176	0.205172	-0.298388	-0.434887	-0.171044	-0.527249	-0.372915	0.0493748	0.142891	-0.0866927	-0.567868	-0.476201	0.209392	-0.11093	-0.08454	-0.661391	-0.760089	-0.921161	-0.846432	0.253107	-0.254803	-0.264758	-0.534277	-0.757319	-1.20568	-0.118503	-0.143375	-0.731275	-1.4437	-1.94405	-2.2986	-0.782438	-1.62115	-0.540254	-1.55119	-0.0553919	-0.123066	-0.231684	-0.419697	-0.825908	-1.08302
